Year,Project,Trip Number,ADFG Number,Vessel Name,Trip Comments,Effort Number,Groundfish Stat Area,Station Number,Start Latitude Decimal Degrees,Start Longitude Decimal Degrees,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Haul Back Order,Number of Pots Set,Number of Pots Retrieved,Pot Type,Start Depth Fathoms,End Depth Fathoms,Average Depth Fathoms,Substrate Type,Effort Comments,Pot Number in Order Set,Pot Number in Order Hauled,Depth Fathoms,Pot Type,Pot Lost or Compromised,Subset Comments,Specimen Number,Tag Batch Number,Tag Number,Species Code,Species,Length Type Code,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Specimen Comments
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1155,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1156,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1157,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1158,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1159,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1160,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1161,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1162,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1163,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1164,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1165,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1166,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1167,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1168,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1169,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1170,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1171,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1172,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1173,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1174,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1175,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,7,34,255,Sm. Slinky,N,,1176,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1118,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1119,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1120,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1121,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1122,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1123,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1124,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1125,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1126,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1127,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1128,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1129,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1130,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1131,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1132,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1133,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1134,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1135,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
2023,Clarence Sablefish Pot Survey,1,36135,LEA,Crew: Rhea Ehresmann and CL Roberts. Side-by-side pot vs longline comparison study.,2,315502,109,55.109733,-131.827333,55.092183,-131.798317,5/23/2023 7:25,5/23/2023 19:48,5/24/2023 0:05,12:23,Opposite,40,40,Multiple,255,252,254,Mud/Soft,2 large pots were set consecutively (pots 12 and 13). Bycatch not split out by pot for this set.,8,33,255,Lg. Slinky,N,,1136,,,710,Sablefish,0,,1,Presumed healthy,17,"Discarded, numbers were estimated",
