Year,Project Code,Project,Trip Number,Vessel Name,Gear Code,Gear,Target Species Code,Target Species,Effort Number,Haul Back Order,Time Second Anchor Overboard,Time First Anchor Onboard,Time Second Anchor Onboard,Soak Time,Average Depth Fathoms,Substrate Type,Groundfish Stat Area,Pot Type,Subset Number,Depth Fathoms,Pot Type,Specimen Number,Tag Batch Number,Tag Number,Sample Type Code,Species Code,Species,Length Type,Length Millimeters,Release Condition Code,Release Condition,Discard Status Code,Discard Status,Tag Event,Specimen Comments
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,107,30,111323,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,108,30,111324,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,109,30,111325,1,710,Sablefish,Tip of snout to fork of tail,580,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,110,30,111326,1,710,Sablefish,Tip of snout to fork of tail,540,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,111,30,111327,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,112,30,111328,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,113,30,111329,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,114,30,111330,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,115,30,111331,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,116,30,111332,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,117,30,111333,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,118,30,111334,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,119,30,111335,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,120,30,111336,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,121,30,111337,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,122,30,111338,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,123,30,111339,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,124,30,111340,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,125,30,111341,1,710,Sablefish,Tip of snout to fork of tail,470,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,476,,,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,9,Released; already tagged by ADFG,,T-103458
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,477,,,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,9,Released; already tagged by ADFG,,T-067619
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,6,312,Cone,478,,,1,710,Sablefish,Tip of snout to fork of tail,520,1,Presumed healthy,9,Released; already tagged by ADFG,,T-093250
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,126,30,111342,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,127,30,111343,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,128,30,111344,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,129,30,111345,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,130,30,111346,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,131,30,111347,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,132,30,111348,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,133,30,111349,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,134,30,111350,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,135,30,111351,1,710,Sablefish,Tip of snout to fork of tail,540,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,136,30,111352,1,710,Sablefish,Tip of snout to fork of tail,570,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,137,30,111353,1,710,Sablefish,Tip of snout to fork of tail,490,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,138,30,111354,1,710,Sablefish,Tip of snout to fork of tail,460,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,7,320,Slinky,139,30,111355,1,710,Sablefish,Tip of snout to fork of tail,540,4,Old injury,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,140,30,111356,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,141,30,111357,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,142,30,111358,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,143,30,111359,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,144,30,111360,1,710,Sablefish,Tip of snout to fork of tail,700,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,145,30,111361,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,146,30,111362,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,147,30,111363,1,710,Sablefish,Tip of snout to fork of tail,540,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,148,30,111364,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,149,30,111365,1,710,Sablefish,Tip of snout to fork of tail,690,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,150,30,111366,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,151,30,111367,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,152,30,111368,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,153,30,111369,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,154,30,111370,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,155,30,111371,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,156,30,111372,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,157,30,111373,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,158,30,111374,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,159,30,111375,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,160,30,111376,1,710,Sablefish,Tip of snout to fork of tail,530,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,161,30,111377,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,162,30,111378,1,710,Sablefish,Tip of snout to fork of tail,490,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,163,30,111379,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,164,30,111380,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,165,30,111381,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,166,30,111382,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,8,323,Cone,167,30,111383,1,710,Sablefish,Tip of snout to fork of tail,470,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,168,30,111384,1,710,Sablefish,Tip of snout to fork of tail,640,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,169,30,111385,1,710,Sablefish,Tip of snout to fork of tail,570,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,170,30,111386,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,171,30,111387,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,172,30,111388,1,710,Sablefish,Tip of snout to fork of tail,660,4,Old injury,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,173,30,111389,1,710,Sablefish,Tip of snout to fork of tail,600,8,"Lacks vigor, shows ill effects from capture and handling (NMFS 3)",5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,174,30,111390,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,175,30,111391,1,710,Sablefish,Tip of snout to fork of tail,560,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,176,30,111392,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,177,30,111393,1,710,Sablefish,Tip of snout to fork of tail,540,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,178,30,111394,1,710,Sablefish,Tip of snout to fork of tail,590,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,179,30,111395,1,710,Sablefish,Tip of snout to fork of tail,600,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,180,30,111396,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,181,30,111397,1,710,Sablefish,Tip of snout to fork of tail,550,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,182,30,111398,1,710,Sablefish,Tip of snout to fork of tail,580,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,183,30,111399,1,710,Sablefish,Tip of snout to fork of tail,610,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,184,30,111400,1,710,Sablefish,Tip of snout to fork of tail,630,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,185,30,111401,1,710,Sablefish,Tip of snout to fork of tail,620,1,Presumed healthy,5,Tagged and released,,
2022,611,Chatham Sablefish Pot Survey,1,MEDEIA,91,Pot,710,Sablefish,5,Same,5/5/2022 17:08,5/6/2022 8:41,5/6/2022 10:29,15:33,320,Mud,345701,Multiple,9,326,Slinky,186,30,111402,1,710,Sablefish,Tip of snout to fork of tail,480,1,Presumed healthy,5,Tagged and released,,
