year,Source,Sex,age,n,proportion,Age
2019,LL fishery,Sex combined,22,39,0.03007,22
2020,LL fishery,Sex combined,22,42,0.03243,22
2021,LL fishery,Sex combined,22,24,0.03256,22
2022,LL fishery,Sex combined,22,20,0.01762,22
2002,LL survey,Sex combined,22,23,0.03605,22
2003,LL survey,Sex combined,22,8,0.01026,22
2004,LL survey,Sex combined,22,5,0.00678,22
2005,LL survey,Sex combined,22,8,0.00922,22
2006,LL survey,Sex combined,22,6,0.0082,22
2007,LL survey,Sex combined,22,4,0.00543,22
2008,LL survey,Sex combined,22,9,0.01485,22
2009,LL survey,Sex combined,22,6,0.00971,22
2010,LL survey,Sex combined,22,11,0.01818,22
2011,LL survey,Sex combined,22,9,0.01331,22
2012,LL survey,Sex combined,22,2,0.00276,22
2013,LL survey,Sex combined,22,3,0.00561,22
2014,LL survey,Sex combined,22,5,0.00893,22
2015,LL survey,Sex combined,22,5,0.01018,22
2016,LL survey,Sex combined,22,13,0.02355,22
2017,LL survey,Sex combined,22,9,0.01508,22
2018,LL survey,Sex combined,22,9,0.01601,22
2019,LL survey,Sex combined,22,7,0.01499,22
2020,LL survey,Sex combined,22,1,0.00163,22
2021,LL survey,Sex combined,22,4,0.00622,22
2022,LL survey,Sex combined,22,6,0.00929,22
1997,LL survey,Sex combined,22,24,0.04598,22
1998,LL survey,Sex combined,22,18,0.05158,22
1999,LL survey,Sex combined,22,10,0.03663,22
2000,LL survey,Sex combined,22,15,0.03947,22
2001,LL survey,Sex combined,22,11,0.02489,22
2022,Pot fishery,Sex combined,22,4,0.01187,22
2002,LL fishery,Female,23,30,0.02423,23
2003,LL fishery,Female,23,10,0.00983,23
2004,LL fishery,Female,23,21,0.01389,23
2005,LL fishery,Female,23,21,0.01688,23
2006,LL fishery,Female,23,14,0.01311,23
2007,LL fishery,Female,23,12,0.01221,23
2008,LL fishery,Female,23,14,0.01381,23
2009,LL fishery,Female,23,12,0.01148,23
2010,LL fishery,Female,23,9,0.00919,23
2011,LL fishery,Female,23,8,0.00871,23
2012,LL fishery,Female,23,8,0.00867,23
2013,LL fishery,Female,23,3,0.00457,23
2014,LL fishery,Female,23,11,0.01416,23
2015,LL fishery,Female,23,16,0.02125,23
2016,LL fishery,Female,23,15,0.01643,23
2017,LL fishery,Female,23,14,0.01687,23
2018,LL fishery,Female,23,18,0.02222,23
2019,LL fishery,Female,23,28,0.03478,23
2020,LL fishery,Female,23,25,0.03189,23
2021,LL fishery,Female,23,8,0.01606,23
2022,LL fishery,Female,23,13,0.01589,23
2002,LL survey,Female,23,14,0.04762,23
2003,LL survey,Female,23,3,0.00777,23
2004,LL survey,Female,23,2,0.00506,23
2005,LL survey,Female,23,7,0.01394,23
2006,LL survey,Female,23,4,0.00962,23
2007,LL survey,Female,23,1,0.00245,23
2008,LL survey,Female,23,0,0,23
2009,LL survey,Female,23,1,0.00274,23
2010,LL survey,Female,23,2,0.00625,23
2011,LL survey,Female,23,3,0.00822,23
2012,LL survey,Female,23,0,0,23
2013,LL survey,Female,23,2,0.00784,23
2014,LL survey,Female,23,3,0.01053,23
2015,LL survey,Female,23,1,0.00345,23
2016,LL survey,Female,23,5,0.01587,23
2017,LL survey,Female,23,1,0.00288,23
2018,LL survey,Female,23,3,0.00865,23
2019,LL survey,Female,23,4,0.01487,23
2020,LL survey,Female,23,1,0.00267,23
2021,LL survey,Female,23,3,0.00813,23
2022,LL survey,Female,23,1,0.00295,23
1997,LL survey,Female,23,10,0.03953,23
1998,LL survey,Female,23,7,0.03571,23
1999,LL survey,Female,23,6,0.04651,23
2000,LL survey,Female,23,3,0.01456,23
2001,LL survey,Female,23,4,0.0221,23
2022,Pot fishery,Female,23,1,0.00386,23
2002,LL fishery,Male,23,22,0.0218,23
2003,LL fishery,Male,23,17,0.02249,23
2004,LL fishery,Male,23,12,0.01598,23
2005,LL fishery,Male,23,8,0.01594,23
2006,LL fishery,Male,23,6,0.00993,23
2007,LL fishery,Male,23,4,0.00784,23
2008,LL fishery,Male,23,12,0.02321,23
2009,LL fishery,Male,23,4,0.00778,23
2010,LL fishery,Male,23,4,0.0073,23
2011,LL fishery,Male,23,6,0.01097,23
2012,LL fishery,Male,23,7,0.01167,23
2013,LL fishery,Male,23,17,0.02607,23
2014,LL fishery,Male,23,6,0.0107,23
2015,LL fishery,Male,23,11,0.02444,23
2016,LL fishery,Male,23,11,0.022,23
2017,LL fishery,Male,23,15,0.02542,23
2018,LL fishery,Male,23,11,0.02187,23
2019,LL fishery,Male,23,15,0.03049,23
2020,LL fishery,Male,23,19,0.03718,23
2021,LL fishery,Male,23,3,0.01255,23
2022,LL fishery,Male,23,4,0.01262,23
2002,LL survey,Male,23,20,0.05814,23
2003,LL survey,Male,23,7,0.01777,23
2004,LL survey,Male,23,4,0.0117,23
2005,LL survey,Male,23,6,0.01639,23
2006,LL survey,Male,23,5,0.01582,23
2007,LL survey,Male,23,6,0.01824,23
2008,LL survey,Male,23,3,0.01111,23
2009,LL survey,Male,23,4,0.01581,23
2010,LL survey,Male,23,5,0.01754,23
2011,LL survey,Male,23,2,0.00643,23
2012,LL survey,Male,23,6,0.01881,23
2013,LL survey,Male,23,2,0.00714,23
2014,LL survey,Male,23,5,0.01818,23
2015,LL survey,Male,23,3,0.01493,23
2016,LL survey,Male,23,3,0.01266,23
2017,LL survey,Male,23,2,0.008,23
2018,LL survey,Male,23,2,0.0093,23
2019,LL survey,Male,23,1,0.00505,23
2020,LL survey,Male,23,3,0.01255,23
2021,LL survey,Male,23,1,0.00365,23
2022,LL survey,Male,23,2,0.00651,23
1997,LL survey,Male,23,20,0.07435,23
1998,LL survey,Male,23,5,0.03268,23
1999,LL survey,Male,23,8,0.05556,23
2000,LL survey,Male,23,9,0.05172,23
2001,LL survey,Male,23,8,0.03065,23
2022,Pot fishery,Male,23,1,0.01282,23
2002,LL fishery,Sex combined,23,52,0.02314,23
2003,LL fishery,Sex combined,23,27,0.01523,23
2004,LL fishery,Sex combined,23,33,0.01458,23
2005,LL fishery,Sex combined,23,29,0.01661,23
2006,LL fishery,Sex combined,23,20,0.01196,23
2007,LL fishery,Sex combined,23,16,0.01072,23
2008,LL fishery,Sex combined,23,26,0.01698,23
2009,LL fishery,Sex combined,23,16,0.01026,23
2010,LL fishery,Sex combined,23,13,0.00851,23
2011,LL fishery,Sex combined,23,14,0.00956,23
2012,LL fishery,Sex combined,23,15,0.00985,23
2013,LL fishery,Sex combined,23,20,0.01529,23
2014,LL fishery,Sex combined,23,17,0.01271,23
2015,LL fishery,Sex combined,23,27,0.02244,23
2016,LL fishery,Sex combined,23,26,0.0184,23
2017,LL fishery,Sex combined,23,29,0.02042,23
2018,LL fishery,Sex combined,23,29,0.02209,23
2019,LL fishery,Sex combined,23,43,0.03315,23
2020,LL fishery,Sex combined,23,44,0.03398,23
2021,LL fishery,Sex combined,23,11,0.01493,23
2022,LL fishery,Sex combined,23,17,0.01498,23
2002,LL survey,Sex combined,23,34,0.05329,23
2003,LL survey,Sex combined,23,10,0.01282,23
2004,LL survey,Sex combined,23,6,0.00814,23
2005,LL survey,Sex combined,23,13,0.01498,23
2006,LL survey,Sex combined,23,9,0.0123,23
2007,LL survey,Sex combined,23,7,0.0095,23
2008,LL survey,Sex combined,23,3,0.00495,23
2009,LL survey,Sex combined,23,5,0.00809,23
2010,LL survey,Sex combined,23,7,0.01157,23
2011,LL survey,Sex combined,23,5,0.0074,23
2012,LL survey,Sex combined,23,6,0.00829,23
2013,LL survey,Sex combined,23,4,0.00748,23
2014,LL survey,Sex combined,23,8,0.01429,23
2015,LL survey,Sex combined,23,4,0.00815,23
2016,LL survey,Sex combined,23,8,0.01449,23
2017,LL survey,Sex combined,23,3,0.00503,23
2018,LL survey,Sex combined,23,5,0.0089,23
2019,LL survey,Sex combined,23,5,0.01071,23
2020,LL survey,Sex combined,23,4,0.00651,23
2021,LL survey,Sex combined,23,4,0.00622,23
2022,LL survey,Sex combined,23,3,0.00464,23
1997,LL survey,Sex combined,23,30,0.05747,23
1998,LL survey,Sex combined,23,12,0.03438,23
1999,LL survey,Sex combined,23,14,0.05128,23
2000,LL survey,Sex combined,23,12,0.03158,23
2001,LL survey,Sex combined,23,12,0.02715,23
2022,Pot fishery,Sex combined,23,2,0.00593,23
2002,LL fishery,Female,24,23,0.01858,24
2003,LL fishery,Female,24,12,0.0118,24
2004,LL fishery,Female,24,21,0.01389,24
2005,LL fishery,Female,24,19,0.01527,24
2006,LL fishery,Female,24,11,0.0103,24
2007,LL fishery,Female,24,11,0.01119,24
2008,LL fishery,Female,24,14,0.01381,24
2009,LL fishery,Female,24,9,0.00861,24
2010,LL fishery,Female,24,11,0.01124,24
2011,LL fishery,Female,24,6,0.00654,24
2012,LL fishery,Female,24,4,0.00433,24
2013,LL fishery,Female,24,2,0.00305,24
2014,LL fishery,Female,24,4,0.00515,24
2015,LL fishery,Female,24,6,0.00797,24
2016,LL fishery,Female,24,13,0.01424,24
2017,LL fishery,Female,24,18,0.02169,24
2018,LL fishery,Female,24,20,0.02469,24
2019,LL fishery,Female,24,27,0.03354,24
2020,LL fishery,Female,24,27,0.03444,24
2021,LL fishery,Female,24,11,0.02209,24
2022,LL fishery,Female,24,13,0.01589,24
2002,LL survey,Female,24,10,0.03401,24
2003,LL survey,Female,24,6,0.01554,24
2004,LL survey,Female,24,5,0.01266,24
2005,LL survey,Female,24,2,0.00398,24
2006,LL survey,Female,24,1,0.0024,24
2007,LL survey,Female,24,2,0.0049,24
2008,LL survey,Female,24,1,0.00298,24
2009,LL survey,Female,24,4,0.01096,24
2010,LL survey,Female,24,2,0.00625,24
2011,LL survey,Female,24,1,0.00274,24
2012,LL survey,Female,24,3,0.00741,24
2013,LL survey,Female,24,2,0.00784,24
2014,LL survey,Female,24,3,0.01053,24
2015,LL survey,Female,24,2,0.0069,24
2016,LL survey,Female,24,2,0.00635,24
2017,LL survey,Female,24,6,0.01729,24
2018,LL survey,Female,24,4,0.01153,24
2019,LL survey,Female,24,1,0.0037200000000000002,24
2020,LL survey,Female,24,1,0.00267,24
2021,LL survey,Female,24,0,0,24
2022,LL survey,Female,24,0,0,24
1997,LL survey,Female,24,10,0.03953,24
1998,LL survey,Female,24,7,0.03571,24
1999,LL survey,Female,24,0,0,24
2000,LL survey,Female,24,5,0.02427,24
2001,LL survey,Female,24,5,0.02762,24
2022,Pot fishery,Female,24,2,0.00772,24
2002,LL fishery,Male,24,26,0.02577,24
2003,LL fishery,Male,24,19,0.02513,24
2004,LL fishery,Male,24,14,0.01864,24
2005,LL fishery,Male,24,10,0.01992,24
2006,LL fishery,Male,24,10,0.01656,24
2007,LL fishery,Male,24,7,0.01373,24
2008,LL fishery,Male,24,11,0.02128,24
2009,LL fishery,Male,24,8,0.01556,24
2010,LL fishery,Male,24,12,0.0219,24
2011,LL fishery,Male,24,6,0.01097,24
2012,LL fishery,Male,24,9,0.015,24
2013,LL fishery,Male,24,13,0.01994,24
2014,LL fishery,Male,24,9,0.01604,24
2015,LL fishery,Male,24,7,0.01556,24
2016,LL fishery,Male,24,8,0.016,24
2017,LL fishery,Male,24,12,0.02034,24
2018,LL fishery,Male,24,15,0.02982,24
2019,LL fishery,Male,24,10,0.02033,24
2020,LL fishery,Male,24,10,0.01957,24
2021,LL fishery,Male,24,3,0.01255,24
2022,LL fishery,Male,24,5,0.01577,24
2002,LL survey,Male,24,8,0.02326,24
2003,LL survey,Male,24,5,0.01269,24
2004,LL survey,Male,24,5,0.01462,24
2005,LL survey,Male,24,3,0.0082,24
2006,LL survey,Male,24,5,0.01582,24
2007,LL survey,Male,24,4,0.01216,24
2008,LL survey,Male,24,3,0.01111,24
2009,LL survey,Male,24,3,0.01186,24
2010,LL survey,Male,24,1,0.00351,24
2011,LL survey,Male,24,4,0.01286,24
2012,LL survey,Male,24,5,0.01567,24
2013,LL survey,Male,24,4,0.01429,24
2014,LL survey,Male,24,4,0.01455,24
2015,LL survey,Male,24,2,0.00995,24
2016,LL survey,Male,24,2,0.00844,24
2017,LL survey,Male,24,4,0.016,24
2018,LL survey,Male,24,4,0.0186,24
2019,LL survey,Male,24,3,0.01515,24
2020,LL survey,Male,24,3,0.01255,24
2021,LL survey,Male,24,0,0,24
2022,LL survey,Male,24,2,0.00651,24
1997,LL survey,Male,24,4,0.01487,24
1998,LL survey,Male,24,5,0.03268,24
1999,LL survey,Male,24,6,0.04167,24
2000,LL survey,Male,24,6,0.03448,24
2001,LL survey,Male,24,8,0.03065,24
2022,Pot fishery,Male,24,0,0,24
2002,LL fishery,Sex combined,24,49,0.02181,24
2003,LL fishery,Sex combined,24,31,0.01748,24
2004,LL fishery,Sex combined,24,35,0.01547,24
2005,LL fishery,Sex combined,24,29,0.01661,24
2006,LL fishery,Sex combined,24,21,0.01256,24
2007,LL fishery,Sex combined,24,18,0.01206,24
2008,LL fishery,Sex combined,24,25,0.01633,24
2009,LL fishery,Sex combined,24,17,0.0109,24
2010,LL fishery,Sex combined,24,23,0.01506,24
2011,LL fishery,Sex combined,24,12,0.00819,24
2012,LL fishery,Sex combined,24,13,0.00854,24
2013,LL fishery,Sex combined,24,15,0.01147,24
2014,LL fishery,Sex combined,24,13,0.00972,24
2015,LL fishery,Sex combined,24,13,0.01081,24
2016,LL fishery,Sex combined,24,21,0.01486,24
2017,LL fishery,Sex combined,24,30,0.02113,24
2018,LL fishery,Sex combined,24,35,0.02666,24
2019,LL fishery,Sex combined,24,37,0.02853,24
2020,LL fishery,Sex combined,24,37,0.02857,24
2021,LL fishery,Sex combined,24,14,0.019,24
2022,LL fishery,Sex combined,24,18,0.01586,24
2002,LL survey,Sex combined,24,18,0.02821,24
2003,LL survey,Sex combined,24,11,0.0141,24
2004,LL survey,Sex combined,24,10,0.01357,24
2005,LL survey,Sex combined,24,5,0.00576,24
2006,LL survey,Sex combined,24,6,0.0082,24
2007,LL survey,Sex combined,24,6,0.00814,24
2008,LL survey,Sex combined,24,4,0.0066,24
2009,LL survey,Sex combined,24,7,0.01133,24
2010,LL survey,Sex combined,24,3,0.00496,24
2011,LL survey,Sex combined,24,5,0.0074,24
2012,LL survey,Sex combined,24,8,0.01105,24
2013,LL survey,Sex combined,24,6,0.01121,24
2014,LL survey,Sex combined,24,7,0.0125,24
2015,LL survey,Sex combined,24,4,0.00815,24
2016,LL survey,Sex combined,24,4,0.00725,24
2017,LL survey,Sex combined,24,10,0.01675,24
2018,LL survey,Sex combined,24,8,0.01423,24
2019,LL survey,Sex combined,24,4,0.00857,24
2020,LL survey,Sex combined,24,4,0.00651,24
2021,LL survey,Sex combined,24,0,0,24
2022,LL survey,Sex combined,24,2,0.0031,24
1997,LL survey,Sex combined,24,14,0.02682,24
1998,LL survey,Sex combined,24,12,0.03438,24
1999,LL survey,Sex combined,24,6,0.02198,24
2000,LL survey,Sex combined,24,11,0.02895,24
2001,LL survey,Sex combined,24,13,0.02941,24
2022,Pot fishery,Sex combined,24,2,0.00593,24
2002,LL fishery,Female,25,26,0.021,25
2003,LL fishery,Female,25,10,0.00983,25
2004,LL fishery,Female,25,17,0.01124,25
2005,LL fishery,Female,25,20,0.01608,25
2006,LL fishery,Female,25,15,0.01404,25
2007,LL fishery,Female,25,12,0.01221,25
2008,LL fishery,Female,25,16,0.01578,25
2009,LL fishery,Female,25,11,0.01053,25
2010,LL fishery,Female,25,9,0.00919,25
2011,LL fishery,Female,25,9,0.0098,25
2012,LL fishery,Female,25,9,0.00975,25
2013,LL fishery,Female,25,3,0.00457,25
2014,LL fishery,Female,25,4,0.00515,25
2015,LL fishery,Female,25,7,0.0093,25
2016,LL fishery,Female,25,10,0.01095,25
2017,LL fishery,Female,25,11,0.01325,25
2018,LL fishery,Female,25,14,0.01728,25
2019,LL fishery,Female,25,21,0.02609,25
2020,LL fishery,Female,25,17,0.02168,25
2021,LL fishery,Female,25,11,0.02209,25
2022,LL fishery,Female,25,16,0.01956,25
2002,LL survey,Female,25,9,0.03061,25
2003,LL survey,Female,25,6,0.01554,25
2004,LL survey,Female,25,3,0.00759,25
2005,LL survey,Female,25,4,0.00797,25
2006,LL survey,Female,25,2,0.00481,25
2007,LL survey,Female,25,3,0.00735,25
2008,LL survey,Female,25,3,0.00893,25
2009,LL survey,Female,25,4,0.01096,25
2010,LL survey,Female,25,2,0.00625,25
2011,LL survey,Female,25,4,0.01096,25
2012,LL survey,Female,25,3,0.00741,25
2013,LL survey,Female,25,3,0.01176,25
2014,LL survey,Female,25,3,0.01053,25
2015,LL survey,Female,25,2,0.0069,25
2016,LL survey,Female,25,2,0.00635,25
2017,LL survey,Female,25,3,0.00865,25
2018,LL survey,Female,25,2,0.00576,25
2019,LL survey,Female,25,0,0,25
2020,LL survey,Female,25,1,0.00267,25
2021,LL survey,Female,25,1,0.00271,25
2022,LL survey,Female,25,1,0.00295,25
1997,LL survey,Female,25,4,0.01581,25
1998,LL survey,Female,25,1,0.0051,25
1999,LL survey,Female,25,1,0.00775,25
2000,LL survey,Female,25,4,0.01942,25
2001,LL survey,Female,25,3,0.01657,25
2022,Pot fishery,Female,25,0,0,25
2002,LL fishery,Male,25,19,0.01883,25
2003,LL fishery,Male,25,10,0.01323,25
2004,LL fishery,Male,25,11,0.01465,25
2005,LL fishery,Male,25,8,0.01594,25
2006,LL fishery,Male,25,14,0.02318,25
2007,LL fishery,Male,25,8,0.01569,25
2008,LL fishery,Male,25,6,0.01161,25
2009,LL fishery,Male,25,10,0.01946,25
2010,LL fishery,Male,25,4,0.0073,25
2011,LL fishery,Male,25,4,0.00731,25
2012,LL fishery,Male,25,6,0.01,25
2013,LL fishery,Male,25,5,0.00767,25
2014,LL fishery,Male,25,7,0.01248,25
2015,LL fishery,Male,25,10,0.02222,25
2016,LL fishery,Male,25,9,0.018,25
2017,LL fishery,Male,25,12,0.02034,25
2018,LL fishery,Male,25,14,0.02783,25
2019,LL fishery,Male,25,15,0.03049,25
2020,LL fishery,Male,25,14,0.0274,25
2021,LL fishery,Male,25,0,0,25
2022,LL fishery,Male,25,9,0.02839,25
2002,LL survey,Male,25,13,0.03779,25
2003,LL survey,Male,25,9,0.02284,25
2004,LL survey,Male,25,8,0.02339,25
2005,LL survey,Male,25,6,0.01639,25
2006,LL survey,Male,25,8,0.02532,25
2007,LL survey,Male,25,1,0.00304,25
2008,LL survey,Male,25,4,0.01481,25
2009,LL survey,Male,25,2,0.00791,25
2010,LL survey,Male,25,1,0.00351,25
2011,LL survey,Male,25,2,0.00643,25
2012,LL survey,Male,25,4,0.01254,25
2013,LL survey,Male,25,2,0.00714,25
2014,LL survey,Male,25,7,0.02545,25
2015,LL survey,Male,25,2,0.00995,25
2016,LL survey,Male,25,2,0.00844,25
2017,LL survey,Male,25,0,0,25
2018,LL survey,Male,25,0,0,25
2019,LL survey,Male,25,3,0.01515,25
2020,LL survey,Male,25,1,0.00418,25
2021,LL survey,Male,25,3,0.01095,25
2022,LL survey,Male,25,1,0.00326,25
1997,LL survey,Male,25,4,0.01487,25
1998,LL survey,Male,25,1,0.00654,25
1999,LL survey,Male,25,0,0,25
2000,LL survey,Male,25,12,0.06897,25
2001,LL survey,Male,25,4,0.01533,25
2022,Pot fishery,Male,25,0,0,25
2002,LL fishery,Sex combined,25,45,0.02003,25
2003,LL fishery,Sex combined,25,20,0.01128,25
2004,LL fishery,Sex combined,25,28,0.01237,25
2005,LL fishery,Sex combined,25,28,0.01604,25
2006,LL fishery,Sex combined,25,29,0.01734,25
2007,LL fishery,Sex combined,25,20,0.0134,25
2008,LL fishery,Sex combined,25,22,0.01437,25
2009,LL fishery,Sex combined,25,21,0.01347,25
2010,LL fishery,Sex combined,25,13,0.00851,25
2011,LL fishery,Sex combined,25,13,0.00887,25
2012,LL fishery,Sex combined,25,15,0.00985,25
2013,LL fishery,Sex combined,25,8,0.00612,25
2014,LL fishery,Sex combined,25,11,0.00822,25
2015,LL fishery,Sex combined,25,17,0.01413,25
2016,LL fishery,Sex combined,25,19,0.01345,25
2017,LL fishery,Sex combined,25,23,0.0162,25
2018,LL fishery,Sex combined,25,28,0.021329999999999998,25
2019,LL fishery,Sex combined,25,36,0.02776,25
2020,LL fishery,Sex combined,25,31,0.02394,25
2021,LL fishery,Sex combined,25,11,0.01493,25
2022,LL fishery,Sex combined,25,25,0.02203,25
2002,LL survey,Sex combined,25,22,0.03448,25
2003,LL survey,Sex combined,25,15,0.01923,25
2004,LL survey,Sex combined,25,11,0.01493,25
2005,LL survey,Sex combined,25,10,0.01152,25
2006,LL survey,Sex combined,25,10,0.01366,25
2007,LL survey,Sex combined,25,4,0.00543,25
2008,LL survey,Sex combined,25,7,0.01155,25
2009,LL survey,Sex combined,25,6,0.00971,25
2010,LL survey,Sex combined,25,3,0.00496,25
2011,LL survey,Sex combined,25,6,0.00888,25
2012,LL survey,Sex combined,25,7,0.00967,25
2013,LL survey,Sex combined,25,5,0.00935,25
2014,LL survey,Sex combined,25,10,0.01786,25
2015,LL survey,Sex combined,25,4,0.00815,25
2016,LL survey,Sex combined,25,4,0.00725,25
2017,LL survey,Sex combined,25,3,0.00503,25
2018,LL survey,Sex combined,25,2,0.00356,25
2019,LL survey,Sex combined,25,3,0.00642,25
2020,LL survey,Sex combined,25,2,0.00326,25
2021,LL survey,Sex combined,25,4,0.00622,25
2022,LL survey,Sex combined,25,2,0.0031,25
1997,LL survey,Sex combined,25,8,0.01533,25
1998,LL survey,Sex combined,25,2,0.00573,25
1999,LL survey,Sex combined,25,1,0.00366,25
2000,LL survey,Sex combined,25,16,0.04211,25
2001,LL survey,Sex combined,25,7,0.01584,25
2022,Pot fishery,Sex combined,25,0,0,25
2002,LL fishery,Female,26,20,0.01616,26
2003,LL fishery,Female,26,12,0.0118,26
2004,LL fishery,Female,26,24,0.01587,26
2005,LL fishery,Female,26,17,0.01367,26
2006,LL fishery,Female,26,13,0.01217,26
2007,LL fishery,Female,26,14,0.01424,26
2008,LL fishery,Female,26,16,0.01578,26
2009,LL fishery,Female,26,13,0.01244,26
2010,LL fishery,Female,26,12,0.01226,26
2011,LL fishery,Female,26,10,0.01089,26
2012,LL fishery,Female,26,4,0.00433,26
2013,LL fishery,Female,26,9,0.01372,26
2014,LL fishery,Female,26,7,0.00901,26
2015,LL fishery,Female,26,7,0.0093,26
2016,LL fishery,Female,26,6,0.00657,26
2017,LL fishery,Female,26,11,0.01325,26
2018,LL fishery,Female,26,16,0.01975,26
2019,LL fishery,Female,26,16,0.01988,26
2020,LL fishery,Female,26,16,0.02041,26
2021,LL fishery,Female,26,8,0.01606,26
2022,LL fishery,Female,26,9,0.011,26
2002,LL survey,Female,26,3,0.0102,26
2003,LL survey,Female,26,11,0.0285,26
2004,LL survey,Female,26,4,0.01013,26
2005,LL survey,Female,26,9,0.01793,26
2006,LL survey,Female,26,6,0.01442,26
2007,LL survey,Female,26,2,0.0049,26
2008,LL survey,Female,26,5,0.014880000000000001,26
2009,LL survey,Female,26,3,0.00822,26
2010,LL survey,Female,26,2,0.00625,26
2011,LL survey,Female,26,4,0.01096,26
2012,LL survey,Female,26,1,0.00247,26
2013,LL survey,Female,26,2,0.00784,26
2014,LL survey,Female,26,1,0.00351,26
2015,LL survey,Female,26,2,0.0069,26
2016,LL survey,Female,26,1,0.00317,26
2017,LL survey,Female,26,2,0.00576,26
2018,LL survey,Female,26,2,0.00576,26
2019,LL survey,Female,26,1,0.0037200000000000002,26
2020,LL survey,Female,26,1,0.00267,26
2021,LL survey,Female,26,1,0.00271,26
2022,LL survey,Female,26,4,0.0118,26
1997,LL survey,Female,26,6,0.02372,26
1998,LL survey,Female,26,4,0.02041,26
1999,LL survey,Female,26,1,0.00775,26
2000,LL survey,Female,26,5,0.02427,26
2001,LL survey,Female,26,1,0.00552,26
2022,Pot fishery,Female,26,0,0,26
2002,LL fishery,Male,26,33,0.03271,26
2003,LL fishery,Male,26,17,0.02249,26
2004,LL fishery,Male,26,13,0.01731,26
2005,LL fishery,Male,26,12,0.0239,26
2006,LL fishery,Male,26,10,0.01656,26
2007,LL fishery,Male,26,13,0.02549,26
2008,LL fishery,Male,26,14,0.02708,26
2009,LL fishery,Male,26,5,0.00973,26
2010,LL fishery,Male,26,7,0.01277,26
2011,LL fishery,Male,26,12,0.02194,26
2012,LL fishery,Male,26,10,0.01667,26
2013,LL fishery,Male,26,13,0.01994,26
2014,LL fishery,Male,26,14,0.02496,26
2015,LL fishery,Male,26,7,0.01556,26
2016,LL fishery,Male,26,5,0.01,26
2017,LL fishery,Male,26,9,0.01525,26
2018,LL fishery,Male,26,11,0.02187,26
2019,LL fishery,Male,26,11,0.02236,26
2020,LL fishery,Male,26,22,0.04305,26
2021,LL fishery,Male,26,3,0.01255,26
2022,LL fishery,Male,26,8,0.02524,26
2002,LL survey,Male,26,9,0.02616,26
2003,LL survey,Male,26,10,0.02538,26
2004,LL survey,Male,26,5,0.01462,26
2005,LL survey,Male,26,2,0.00546,26
2006,LL survey,Male,26,9,0.02848,26
2007,LL survey,Male,26,6,0.01824,26
2008,LL survey,Male,26,4,0.01481,26
2009,LL survey,Male,26,3,0.01186,26
2010,LL survey,Male,26,2,0.00702,26
2011,LL survey,Male,26,6,0.01929,26
2012,LL survey,Male,26,2,0.00627,26
2013,LL survey,Male,26,4,0.01429,26
2014,LL survey,Male,26,1,0.00364,26
2015,LL survey,Male,26,0,0,26
2016,LL survey,Male,26,3,0.01266,26
2017,LL survey,Male,26,1,0.004,26
2018,LL survey,Male,26,2,0.0093,26
2019,LL survey,Male,26,0,0,26
2020,LL survey,Male,26,2,0.00837,26
2021,LL survey,Male,26,2,0.0073,26
2022,LL survey,Male,26,2,0.00651,26
1997,LL survey,Male,26,5,0.01859,26
1998,LL survey,Male,26,7,0.04575,26
1999,LL survey,Male,26,1,0.00694,26
2000,LL survey,Male,26,4,0.02299,26
2001,LL survey,Male,26,3,0.01149,26
2022,Pot fishery,Male,26,3,0.03846,26
2002,LL fishery,Sex combined,26,53,0.02359,26
2003,LL fishery,Sex combined,26,29,0.01636,26
2004,LL fishery,Sex combined,26,37,0.01635,26
2005,LL fishery,Sex combined,26,29,0.01661,26
2006,LL fishery,Sex combined,26,23,0.01376,26
2007,LL fishery,Sex combined,26,27,0.01808,26
2008,LL fishery,Sex combined,26,30,0.0196,26
2009,LL fishery,Sex combined,26,18,0.01155,26
2010,LL fishery,Sex combined,26,19,0.01244,26
2011,LL fishery,Sex combined,26,22,0.01502,26
2012,LL fishery,Sex combined,26,14,0.00919,26
2013,LL fishery,Sex combined,26,22,0.01682,26
2014,LL fishery,Sex combined,26,21,0.0157,26
2015,LL fishery,Sex combined,26,14,0.01164,26
2016,LL fishery,Sex combined,26,11,0.00778,26
2017,LL fishery,Sex combined,26,20,0.01408,26
2018,LL fishery,Sex combined,26,27,0.02056,26
2019,LL fishery,Sex combined,26,27,0.02082,26
2020,LL fishery,Sex combined,26,38,0.02934,26
2021,LL fishery,Sex combined,26,11,0.01493,26
2022,LL fishery,Sex combined,26,17,0.01498,26
2002,LL survey,Sex combined,26,12,0.01881,26
2003,LL survey,Sex combined,26,21,0.02692,26
2004,LL survey,Sex combined,26,9,0.01221,26
2005,LL survey,Sex combined,26,11,0.01267,26
2006,LL survey,Sex combined,26,15,0.02049,26
2007,LL survey,Sex combined,26,8,0.01085,26
2008,LL survey,Sex combined,26,9,0.01485,26
2009,LL survey,Sex combined,26,6,0.00971,26
2010,LL survey,Sex combined,26,4,0.00661,26
2011,LL survey,Sex combined,26,10,0.01479,26
2012,LL survey,Sex combined,26,3,0.00414,26
2013,LL survey,Sex combined,26,6,0.01121,26
2014,LL survey,Sex combined,26,2,0.00357,26
2015,LL survey,Sex combined,26,2,0.00407,26
2016,LL survey,Sex combined,26,4,0.00725,26
2017,LL survey,Sex combined,26,3,0.00503,26
