year,Source,Sex,length_bin,n,proportion
2008,LL survey,Sex combined,87,4,0.0066
2009,LL survey,Sex combined,87,3,0.0049
2010,LL survey,Sex combined,87,4,0.0066
2011,LL survey,Sex combined,87,1,0.0015
2012,LL survey,Sex combined,87,4,0.0055
2013,LL survey,Sex combined,87,4,0.0075
2014,LL survey,Sex combined,87,1,0.0018
2015,LL survey,Sex combined,87,3,0.0061
2016,LL survey,Sex combined,87,3,0.0054
2017,LL survey,Sex combined,87,10,0.0168
2018,LL survey,Sex combined,87,3,0.0053
2019,LL survey,Sex combined,87,2,0.0043
2020,LL survey,Sex combined,87,5,0.0081
2021,LL survey,Sex combined,87,1,0.0016
2022,LL survey,Sex combined,87,1,0.0015
1997,LL survey,Sex combined,87,8,0.0153
1998,LL survey,Sex combined,87,2,0.0057
1999,LL survey,Sex combined,87,0,0
2000,LL survey,Sex combined,87,4,0.0105
2001,LL survey,Sex combined,87,7,0.0158
2002,LL fishery,Female,89,25,0.02
2003,LL fishery,Female,89,11,0.0108
2004,LL fishery,Female,89,38,0.0243
2005,LL fishery,Female,89,34,0.027
2006,LL fishery,Female,89,17,0.0158
2007,LL fishery,Female,89,13,0.0131
2008,LL fishery,Female,89,14,0.0136
2009,LL fishery,Female,89,11,0.0105
2010,LL fishery,Female,89,11,0.0111
2011,LL fishery,Female,89,15,0.0162
2012,LL fishery,Female,89,8,0.0086
2013,LL fishery,Female,89,10,0.0139
2014,LL fishery,Female,89,22,0.028
2015,LL fishery,Female,89,8,0.0106
2016,LL fishery,Female,89,22,0.0237
2017,LL fishery,Female,89,19,0.0226
2018,LL fishery,Female,89,22,0.027
2019,LL fishery,Female,89,7,0.0085
2020,LL fishery,Female,89,10,0.0128
2021,LL fishery,Female,89,7,0.0141
2022,LL fishery,Female,89,8,0.0074
2002,LL survey,Female,89,4,0.0136
2003,LL survey,Female,89,7,0.0181
2004,LL survey,Female,89,2,0.0051
2005,LL survey,Female,89,9,0.0179
2006,LL survey,Female,89,5,0.012
2007,LL survey,Female,89,4,0.0098
2008,LL survey,Female,89,2,0.006
2009,LL survey,Female,89,6,0.0164
2010,LL survey,Female,89,2,0.0063
2011,LL survey,Female,89,1,0.0027
2012,LL survey,Female,89,1,0.0025
2013,LL survey,Female,89,6,0.0235
2014,LL survey,Female,89,0,0
2015,LL survey,Female,89,1,0.0034
2016,LL survey,Female,89,2,0.0063
2017,LL survey,Female,89,1,0.0029
2018,LL survey,Female,89,2,0.0058
2019,LL survey,Female,89,2,0.0074
2020,LL survey,Female,89,2,0.0053
2021,LL survey,Female,89,1,0.0027
2022,LL survey,Female,89,0,0
1997,LL survey,Female,89,10,0.0395
1998,LL survey,Female,89,2,0.0102
1999,LL survey,Female,89,4,0.031
2000,LL survey,Female,89,3,0.0146
2001,LL survey,Female,89,2,0.011
2002,LL fishery,Male,89,2,0.002
2003,LL fishery,Male,89,0,0
2004,LL fishery,Male,89,0,0
2005,LL fishery,Male,89,0,0
2006,LL fishery,Male,89,0,0
2007,LL fishery,Male,89,0,0
2008,LL fishery,Male,89,1,0.0019
2009,LL fishery,Male,89,0,0
2010,LL fishery,Male,89,0,0
2011,LL fishery,Male,89,1,0.0018
2012,LL fishery,Male,89,0,0
2013,LL fishery,Male,89,0,0
2014,LL fishery,Male,89,1,0.0018
2015,LL fishery,Male,89,0,0
2016,LL fishery,Male,89,0,0
2017,LL fishery,Male,89,0,0
2018,LL fishery,Male,89,0,0
2019,LL fishery,Male,89,0,0
2020,LL fishery,Male,89,0,0
2021,LL fishery,Male,89,0,0
2022,LL fishery,Male,89,0,0
2002,LL survey,Male,89,0,0
2003,LL survey,Male,89,0,0
2004,LL survey,Male,89,0,0
2005,LL survey,Male,89,0,0
2006,LL survey,Male,89,0,0
2007,LL survey,Male,89,0,0
2008,LL survey,Male,89,0,0
2009,LL survey,Male,89,0,0
2010,LL survey,Male,89,0,0
2011,LL survey,Male,89,0,0
2012,LL survey,Male,89,0,0
2013,LL survey,Male,89,0,0
2014,LL survey,Male,89,0,0
2015,LL survey,Male,89,0,0
2016,LL survey,Male,89,0,0
2017,LL survey,Male,89,0,0
2018,LL survey,Male,89,0,0
2019,LL survey,Male,89,0,0
2020,LL survey,Male,89,0,0
2021,LL survey,Male,89,0,0
2022,LL survey,Male,89,0,0
1997,LL survey,Male,89,0,0
1998,LL survey,Male,89,0,0
1999,LL survey,Male,89,0,0
2000,LL survey,Male,89,0,0
2001,LL survey,Male,89,0,0
2002,LL fishery,Sex combined,89,27,0.0119
2003,LL fishery,Sex combined,89,11,0.0062
2004,LL fishery,Sex combined,89,38,0.0163
2005,LL fishery,Sex combined,89,34,0.0193
2006,LL fishery,Sex combined,89,17,0.0101
2007,LL fishery,Sex combined,89,13,0.0086
2008,LL fishery,Sex combined,89,15,0.0097
2009,LL fishery,Sex combined,89,11,0.007
2010,LL fishery,Sex combined,89,11,0.0071
2011,LL fishery,Sex combined,89,16,0.0109
2012,LL fishery,Sex combined,89,8,0.0052
2013,LL fishery,Sex combined,89,10,0.0071
2014,LL fishery,Sex combined,89,23,0.017
2015,LL fishery,Sex combined,89,8,0.0066
2016,LL fishery,Sex combined,89,22,0.0152
2017,LL fishery,Sex combined,89,19,0.0132
2018,LL fishery,Sex combined,89,22,0.0167
2019,LL fishery,Sex combined,89,7,0.0052
2020,LL fishery,Sex combined,89,10,0.0077
2021,LL fishery,Sex combined,89,7,0.0095
2022,LL fishery,Sex combined,89,8,0.0054
2002,LL survey,Sex combined,89,4,0.0063
2003,LL survey,Sex combined,89,7,0.009
2004,LL survey,Sex combined,89,2,0.0027
2005,LL survey,Sex combined,89,9,0.0104
2006,LL survey,Sex combined,89,5,0.0068
2007,LL survey,Sex combined,89,4,0.0054
2008,LL survey,Sex combined,89,2,0.0033
2009,LL survey,Sex combined,89,6,0.0097
2010,LL survey,Sex combined,89,2,0.0033
2011,LL survey,Sex combined,89,1,0.0015
2012,LL survey,Sex combined,89,1,0.0014
2013,LL survey,Sex combined,89,6,0.0112
2014,LL survey,Sex combined,89,0,0
2015,LL survey,Sex combined,89,1,0.002
2016,LL survey,Sex combined,89,2,0.0036
2017,LL survey,Sex combined,89,1,0.0017
2018,LL survey,Sex combined,89,2,0.0036
2019,LL survey,Sex combined,89,2,0.0043
2020,LL survey,Sex combined,89,2,0.0033
2021,LL survey,Sex combined,89,1,0.0016
2022,LL survey,Sex combined,89,0,0
1997,LL survey,Sex combined,89,10,0.0192
1998,LL survey,Sex combined,89,2,0.0057
1999,LL survey,Sex combined,89,4,0.0147
2000,LL survey,Sex combined,89,3,0.0079
2001,LL survey,Sex combined,89,2,0.0045
2002,LL fishery,Female,91,13,0.0104
2003,LL fishery,Female,91,8,0.0078
2004,LL fishery,Female,91,26,0.0167
2005,LL fishery,Female,91,28,0.0222
2006,LL fishery,Female,91,11,0.0102
2007,LL fishery,Female,91,13,0.0131
2008,LL fishery,Female,91,12,0.0117
2009,LL fishery,Female,91,12,0.0115
2010,LL fishery,Female,91,11,0.0111
2011,LL fishery,Female,91,10,0.0108
2012,LL fishery,Female,91,9,0.0097
2013,LL fishery,Female,91,10,0.0139
2014,LL fishery,Female,91,15,0.0191
2015,LL fishery,Female,91,18,0.0237
2016,LL fishery,Female,91,17,0.0183
2017,LL fishery,Female,91,18,0.0214
2018,LL fishery,Female,91,14,0.0172
2019,LL fishery,Female,91,3,0.0036
2020,LL fishery,Female,91,3,0.0038
2021,LL fishery,Female,91,3,0.006
2022,LL fishery,Female,91,6,0.0056
2002,LL survey,Female,91,3,0.0102
2003,LL survey,Female,91,2,0.0052
2004,LL survey,Female,91,1,0.0025
2005,LL survey,Female,91,8,0.0159
2006,LL survey,Female,91,2,0.0048
2007,LL survey,Female,91,2,0.0049
2008,LL survey,Female,91,4,0.0119
2009,LL survey,Female,91,0,0
2010,LL survey,Female,91,1,0.0031
2011,LL survey,Female,91,5,0.0137
2012,LL survey,Female,91,0,0
2013,LL survey,Female,91,2,0.0078
2014,LL survey,Female,91,3,0.0105
2015,LL survey,Female,91,1,0.0034
2016,LL survey,Female,91,3,0.0095
2017,LL survey,Female,91,4,0.0115
2018,LL survey,Female,91,1,0.0029
2019,LL survey,Female,91,0,0
2020,LL survey,Female,91,0,0
2021,LL survey,Female,91,0,0
2022,LL survey,Female,91,1,0.0029
1997,LL survey,Female,91,2,0.0079
1998,LL survey,Female,91,2,0.0102
1999,LL survey,Female,91,0,0
2000,LL survey,Female,91,3,0.0146
2001,LL survey,Female,91,3,0.0166
2002,LL fishery,Male,91,1,0.001
2003,LL fishery,Male,91,0,0
2004,LL fishery,Male,91,0,0
2005,LL fishery,Male,91,0,0
2006,LL fishery,Male,91,0,0
2007,LL fishery,Male,91,0,0
2008,LL fishery,Male,91,0,0
2009,LL fishery,Male,91,0,0
2010,LL fishery,Male,91,0,0
2011,LL fishery,Male,91,0,0
2012,LL fishery,Male,91,1,0.0017
2013,LL fishery,Male,91,0,0
2014,LL fishery,Male,91,0,0
2015,LL fishery,Male,91,0,0
2016,LL fishery,Male,91,0,0
2017,LL fishery,Male,91,0,0
2018,LL fishery,Male,91,0,0
2019,LL fishery,Male,91,1,0.0019
2020,LL fishery,Male,91,0,0
2021,LL fishery,Male,91,0,0
2022,LL fishery,Male,91,0,0
2002,LL survey,Male,91,0,0
2003,LL survey,Male,91,0,0
2004,LL survey,Male,91,0,0
2005,LL survey,Male,91,0,0
2006,LL survey,Male,91,1,0.0032
2007,LL survey,Male,91,0,0
2008,LL survey,Male,91,0,0
2009,LL survey,Male,91,0,0
2010,LL survey,Male,91,0,0
2011,LL survey,Male,91,0,0
2012,LL survey,Male,91,0,0
2013,LL survey,Male,91,0,0
2014,LL survey,Male,91,0,0
2015,LL survey,Male,91,0,0
2016,LL survey,Male,91,0,0
2017,LL survey,Male,91,0,0
2018,LL survey,Male,91,0,0
2019,LL survey,Male,91,0,0
2020,LL survey,Male,91,0,0
2021,LL survey,Male,91,0,0
2022,LL survey,Male,91,0,0
1997,LL survey,Male,91,0,0
1998,LL survey,Male,91,0,0
1999,LL survey,Male,91,0,0
2000,LL survey,Male,91,0,0
2001,LL survey,Male,91,0,0
2002,LL fishery,Sex combined,91,14,0.0062
2003,LL fishery,Sex combined,91,8,0.0045
2004,LL fishery,Sex combined,91,26,0.0112
2005,LL fishery,Sex combined,91,28,0.0159
2006,LL fishery,Sex combined,91,11,0.0065
2007,LL fishery,Sex combined,91,13,0.0086
2008,LL fishery,Sex combined,91,12,0.0077
2009,LL fishery,Sex combined,91,12,0.0077
2010,LL fishery,Sex combined,91,11,0.0071
2011,LL fishery,Sex combined,91,10,0.0068
2012,LL fishery,Sex combined,91,10,0.0065
2013,LL fishery,Sex combined,91,10,0.0071
2014,LL fishery,Sex combined,91,15,0.0111
2015,LL fishery,Sex combined,91,18,0.0149
2016,LL fishery,Sex combined,91,17,0.0117
2017,LL fishery,Sex combined,91,18,0.0125
2018,LL fishery,Sex combined,91,14,0.0106
2019,LL fishery,Sex combined,91,4,0.003
2020,LL fishery,Sex combined,91,3,0.0023
2021,LL fishery,Sex combined,91,3,0.0041
2022,LL fishery,Sex combined,91,6,0.0041
2002,LL survey,Sex combined,91,3,0.0047
2003,LL survey,Sex combined,91,2,0.0026
2004,LL survey,Sex combined,91,1,0.0014
2005,LL survey,Sex combined,91,8,0.0092
2006,LL survey,Sex combined,91,3,0.0041
2007,LL survey,Sex combined,91,2,0.0027
2008,LL survey,Sex combined,91,4,0.0066
2009,LL survey,Sex combined,91,0,0
2010,LL survey,Sex combined,91,1,0.0017
2011,LL survey,Sex combined,91,5,0.0074
2012,LL survey,Sex combined,91,0,0
2013,LL survey,Sex combined,91,2,0.0037
2014,LL survey,Sex combined,91,3,0.0054
2015,LL survey,Sex combined,91,1,0.002
2016,LL survey,Sex combined,91,3,0.0054
2017,LL survey,Sex combined,91,4,0.0067
2018,LL survey,Sex combined,91,1,0.0018
2019,LL survey,Sex combined,91,0,0
2020,LL survey,Sex combined,91,0,0
2021,LL survey,Sex combined,91,0,0
2022,LL survey,Sex combined,91,1,0.0015
1997,LL survey,Sex combined,91,2,0.0038
1998,LL survey,Sex combined,91,2,0.0057
1999,LL survey,Sex combined,91,0,0
2000,LL survey,Sex combined,91,3,0.0079
2001,LL survey,Sex combined,91,3,0.0068
2002,LL fishery,Female,93,1,8e-4
2003,LL fishery,Female,93,6,0.0059
2004,LL fishery,Female,93,26,0.0167
2005,LL fishery,Female,93,21,0.0167
2006,LL fishery,Female,93,8,0.0074
2007,LL fishery,Female,93,9,0.009
2008,LL fishery,Female,93,12,0.0117
2009,LL fishery,Female,93,5,0.0048
2010,LL fishery,Female,93,6,0.006
2011,LL fishery,Female,93,11,0.0119
2012,LL fishery,Female,93,3,0.0032
2013,LL fishery,Female,93,3,0.0042
2014,LL fishery,Female,93,4,0.0051
2015,LL fishery,Female,93,3,0.004
2016,LL fishery,Female,93,13,0.014
2017,LL fishery,Female,93,16,0.019
2018,LL fishery,Female,93,8,0.0098
2019,LL fishery,Female,93,8,0.0097
2020,LL fishery,Female,93,5,0.0064
2021,LL fishery,Female,93,1,0.002
2022,LL fishery,Female,93,2,0.0019
2002,LL survey,Female,93,4,0.0136
2003,LL survey,Female,93,2,0.0052
2004,LL survey,Female,93,1,0.0025
2005,LL survey,Female,93,10,0.0199
2006,LL survey,Female,93,4,0.0096
2007,LL survey,Female,93,1,0.0025
2008,LL survey,Female,93,3,0.0089
2009,LL survey,Female,93,3,0.0082
2010,LL survey,Female,93,4,0.0125
2011,LL survey,Female,93,2,0.0055
2012,LL survey,Female,93,2,0.0049
2013,LL survey,Female,93,1,0.0039
2014,LL survey,Female,93,2,0.007
2015,LL survey,Female,93,1,0.0034
2016,LL survey,Female,93,2,0.0063
2017,LL survey,Female,93,0,0
2018,LL survey,Female,93,1,0.0029
2019,LL survey,Female,93,1,0.0037
2020,LL survey,Female,93,1,0.0027
2021,LL survey,Female,93,0,0
2022,LL survey,Female,93,0,0
1997,LL survey,Female,93,1,0.004
1998,LL survey,Female,93,5,0.0255
1999,LL survey,Female,93,1,0.0078
2000,LL survey,Female,93,0,0
2001,LL survey,Female,93,2,0.011
2002,LL fishery,Male,93,0,0
2003,LL fishery,Male,93,0,0
2004,LL fishery,Male,93,0,0
2005,LL fishery,Male,93,1,0.002
2006,LL fishery,Male,93,0,0
2007,LL fishery,Male,93,0,0
2008,LL fishery,Male,93,0,0
2009,LL fishery,Male,93,0,0
2010,LL fishery,Male,93,0,0
2011,LL fishery,Male,93,0,0
2012,LL fishery,Male,93,0,0
2013,LL fishery,Male,93,0,0
2014,LL fishery,Male,93,0,0
2015,LL fishery,Male,93,0,0
2016,LL fishery,Male,93,0,0
2017,LL fishery,Male,93,0,0
2018,LL fishery,Male,93,0,0
2019,LL fishery,Male,93,0,0
2020,LL fishery,Male,93,0,0
2021,LL fishery,Male,93,0,0
2022,LL fishery,Male,93,0,0
2002,LL survey,Male,93,0,0
2003,LL survey,Male,93,0,0
2004,LL survey,Male,93,0,0
2005,LL survey,Male,93,0,0
2006,LL survey,Male,93,0,0
2007,LL survey,Male,93,0,0
2008,LL survey,Male,93,0,0
2009,LL survey,Male,93,0,0
2010,LL survey,Male,93,0,0
2011,LL survey,Male,93,0,0
2012,LL survey,Male,93,0,0
2013,LL survey,Male,93,0,0
2014,LL survey,Male,93,0,0
2015,LL survey,Male,93,0,0
2016,LL survey,Male,93,0,0
2017,LL survey,Male,93,0,0
2018,LL survey,Male,93,0,0
2019,LL survey,Male,93,0,0
2020,LL survey,Male,93,0,0
2021,LL survey,Male,93,0,0
2022,LL survey,Male,93,0,0
1997,LL survey,Male,93,0,0
1998,LL survey,Male,93,1,0.0065
1999,LL survey,Male,93,0,0
2000,LL survey,Male,93,0,0
2001,LL survey,Male,93,0,0
2002,LL fishery,Sex combined,93,1,4e-4
2003,LL fishery,Sex combined,93,6,0.0034
2004,LL fishery,Sex combined,93,26,0.0112
2005,LL fishery,Sex combined,93,22,0.0125
2006,LL fishery,Sex combined,93,8,0.0048
2007,LL fishery,Sex combined,93,9,0.006
2008,LL fishery,Sex combined,93,12,0.0077
2009,LL fishery,Sex combined,93,5,0.0032
2010,LL fishery,Sex combined,93,6,0.0039
2011,LL fishery,Sex combined,93,11,0.0075
2012,LL fishery,Sex combined,93,3,0.002
2013,LL fishery,Sex combined,93,3,0.0021
2014,LL fishery,Sex combined,93,4,0.003
2015,LL fishery,Sex combined,93,3,0.0025
2016,LL fishery,Sex combined,93,13,0.009
2017,LL fishery,Sex combined,93,16,0.0111
2018,LL fishery,Sex combined,93,8,0.0061
2019,LL fishery,Sex combined,93,8,0.006
2020,LL fishery,Sex combined,93,5,0.0039
2021,LL fishery,Sex combined,93,1,0.0014
2022,LL fishery,Sex combined,93,2,0.0014
2002,LL survey,Sex combined,93,4,0.0063
2003,LL survey,Sex combined,93,2,0.0026
2004,LL survey,Sex combined,93,1,0.0014
2005,LL survey,Sex combined,93,10,0.0115
2006,LL survey,Sex combined,93,4,0.0055
2007,LL survey,Sex combined,93,1,0.0014
2008,LL survey,Sex combined,93,3,0.005
2009,LL survey,Sex combined,93,3,0.0049
2010,LL survey,Sex combined,93,4,0.0066
2011,LL survey,Sex combined,93,2,0.003
2012,LL survey,Sex combined,93,2,0.0028
2013,LL survey,Sex combined,93,1,0.0019
2014,LL survey,Sex combined,93,2,0.0036
2015,LL survey,Sex combined,93,1,0.002
2016,LL survey,Sex combined,93,2,0.0036
2017,LL survey,Sex combined,93,0,0
2018,LL survey,Sex combined,93,1,0.0018
2019,LL survey,Sex combined,93,1,0.0021
2020,LL survey,Sex combined,93,1,0.0016
2021,LL survey,Sex combined,93,0,0
2022,LL survey,Sex combined,93,0,0
1997,LL survey,Sex combined,93,1,0.0019
1998,LL survey,Sex combined,93,6,0.0172
1999,LL survey,Sex combined,93,1,0.0037
2000,LL survey,Sex combined,93,0,0
2001,LL survey,Sex combined,93,2,0.0045
2002,LL fishery,Female,95,8,0.0064
2003,LL fishery,Female,95,6,0.0059
2004,LL fishery,Female,95,20,0.0128
2005,LL fishery,Female,95,18,0.0143
2006,LL fishery,Female,95,3,0.0028
2007,LL fishery,Female,95,4,0.004
2008,LL fishery,Female,95,6,0.0058
2009,LL fishery,Female,95,6,0.0057
2010,LL fishery,Female,95,1,0.001
2011,LL fishery,Female,95,1,0.0011
2012,LL fishery,Female,95,5,0.0054
2013,LL fishery,Female,95,5,0.007
2014,LL fishery,Female,95,4,0.0051
2015,LL fishery,Female,95,5,0.0066
2016,LL fishery,Female,95,8,0.0086
2017,LL fishery,Female,95,12,0.0143
2018,LL fishery,Female,95,13,0.016
2019,LL fishery,Female,95,2,0.0024
2020,LL fishery,Female,95,3,0.0038
2021,LL fishery,Female,95,2,0.004
2022,LL fishery,Female,95,4,0.0037
2002,LL survey,Female,95,1,0.0034
2003,LL survey,Female,95,2,0.0052
2004,LL survey,Female,95,1,0.0025
2005,LL survey,Female,95,9,0.0179
2006,LL survey,Female,95,1,0.0024
2007,LL survey,Female,95,0,0
2008,LL survey,Female,95,1,0.003
2009,LL survey,Female,95,3,0.0082
2010,LL survey,Female,95,1,0.0031
2011,LL survey,Female,95,1,0.0027
2012,LL survey,Female,95,2,0.0049
2013,LL survey,Female,95,1,0.0039
2014,LL survey,Female,95,0,0
2015,LL survey,Female,95,0,0
2016,LL survey,Female,95,1,0.0032
2017,LL survey,Female,95,4,0.0115
2018,LL survey,Female,95,1,0.0029
2019,LL survey,Female,95,1,0.0037
2020,LL survey,Female,95,0,0
2021,LL survey,Female,95,0,0
2022,LL survey,Female,95,0,0
1997,LL survey,Female,95,2,0.0079
1998,LL survey,Female,95,0,0
1999,LL survey,Female,95,0,0
2000,LL survey,Female,95,2,0.0097
2001,LL survey,Female,95,2,0.011
2002,LL fishery,Male,95,0,0
2003,LL fishery,Male,95,0,0
2004,LL fishery,Male,95,0,0
2005,LL fishery,Male,95,0,0
2006,LL fishery,Male,95,0,0
2007,LL fishery,Male,95,0,0
2008,LL fishery,Male,95,0,0
2009,LL fishery,Male,95,0,0
2010,LL fishery,Male,95,0,0
2011,LL fishery,Male,95,0,0
2012,LL fishery,Male,95,0,0
2013,LL fishery,Male,95,0,0
2014,LL fishery,Male,95,1,0.0018
2015,LL fishery,Male,95,1,0.0022
2016,LL fishery,Male,95,0,0
2017,LL fishery,Male,95,0,0
2018,LL fishery,Male,95,0,0
2019,LL fishery,Male,95,0,0
2020,LL fishery,Male,95,0,0
2021,LL fishery,Male,95,0,0
2022,LL fishery,Male,95,0,0
2002,LL survey,Male,95,0,0
2003,LL survey,Male,95,0,0
2004,LL survey,Male,95,0,0
2005,LL survey,Male,95,0,0
2006,LL survey,Male,95,0,0
2007,LL survey,Male,95,0,0
2008,LL survey,Male,95,0,0
2009,LL survey,Male,95,0,0
2010,LL survey,Male,95,0,0
2011,LL survey,Male,95,0,0
2012,LL survey,Male,95,0,0
2013,LL survey,Male,95,0,0
2014,LL survey,Male,95,0,0
2015,LL survey,Male,95,0,0
2016,LL survey,Male,95,0,0
2017,LL survey,Male,95,0,0
2018,LL survey,Male,95,0,0
2019,LL survey,Male,95,0,0
2020,LL survey,Male,95,0,0
2021,LL survey,Male,95,0,0
2022,LL survey,Male,95,0,0
1997,LL survey,Male,95,0,0
1998,LL survey,Male,95,0,0
1999,LL survey,Male,95,1,0.0069
2000,LL survey,Male,95,0,0
2001,LL survey,Male,95,0,0
2002,LL fishery,Sex combined,95,8,0.0035
2003,LL fishery,Sex combined,95,6,0.0034
2004,LL fishery,Sex combined,95,20,0.0086
2005,LL fishery,Sex combined,95,18,0.0102
2006,LL fishery,Sex combined,95,3,0.0018
2007,LL fishery,Sex combined,95,4,0.0026
2008,LL fishery,Sex combined,95,6,0.0039
2009,LL fishery,Sex combined,95,6,0.0038
2010,LL fishery,Sex combined,95,1,6e-4
2011,LL fishery,Sex combined,95,1,7e-4
2012,LL fishery,Sex combined,95,5,0.0033
2013,LL fishery,Sex combined,95,5,0.0036
2014,LL fishery,Sex combined,95,5,0.0037
2015,LL fishery,Sex combined,95,6,0.005
2016,LL fishery,Sex combined,95,8,0.0055
2017,LL fishery,Sex combined,95,12,0.0083
2018,LL fishery,Sex combined,95,13,0.0098
2019,LL fishery,Sex combined,95,2,0.0015
2020,LL fishery,Sex combined,95,3,0.0023
2021,LL fishery,Sex combined,95,2,0.0027
2022,LL fishery,Sex combined,95,4,0.0027
2002,LL survey,Sex combined,95,1,0.0016
2003,LL survey,Sex combined,95,2,0.0026
2004,LL survey,Sex combined,95,1,0.0014
2005,LL survey,Sex combined,95,9,0.0104
2006,LL survey,Sex combined,95,1,0.0014
2007,LL survey,Sex combined,95,0,0
2008,LL survey,Sex combined,95,1,0.0017
2009,LL survey,Sex combined,95,3,0.0049
2010,LL survey,Sex combined,95,1,0.0017
2011,LL survey,Sex combined,95,1,0.0015
2012,LL survey,Sex combined,95,2,0.0028
2013,LL survey,Sex combined,95,1,0.0019
2014,LL survey,Sex combined,95,0,0
2015,LL survey,Sex combined,95,0,0
2016,LL survey,Sex combined,95,1,0.0018
2017,LL survey,Sex combined,95,4,0.0067
2018,LL survey,Sex combined,95,1,0.0018
2019,LL survey,Sex combined,95,1,0.0021
2020,LL survey,Sex combined,95,0,0
2021,LL survey,Sex combined,95,0,0
2022,LL survey,Sex combined,95,0,0
1997,LL survey,Sex combined,95,2,0.0038
1998,LL survey,Sex combined,95,0,0
1999,LL survey,Sex combined,95,1,0.0037
2000,LL survey,Sex combined,95,2,0.0053
2001,LL survey,Sex combined,95,2,0.0045
2002,LL fishery,Female,97,5,0.004
2003,LL fishery,Female,97,2,0.002
2004,LL fishery,Female,97,9,0.0058
2005,LL fishery,Female,97,16,0.0127
2006,LL fishery,Female,97,3,0.0028
2007,LL fishery,Female,97,5,0.005
2008,LL fishery,Female,97,2,0.0019
2009,LL fishery,Female,97,1,0.001
2010,LL fishery,Female,97,2,0.002
2011,LL fishery,Female,97,2,0.0022
2012,LL fishery,Female,97,1,0.0011
2013,LL fishery,Female,97,3,0.0042
2014,LL fishery,Female,97,3,0.0038
2015,LL fishery,Female,97,3,0.004
2016,LL fishery,Female,97,10,0.0108
2017,LL fishery,Female,97,3,0.0036
2018,LL fishery,Female,97,2,0.0025
2019,LL fishery,Female,97,5,0.006
2020,LL fishery,Female,97,2,0.0026
2021,LL fishery,Female,97,0,0
2022,LL fishery,Female,97,3,0.0028
2002,LL survey,Female,97,2,0.0068
2003,LL survey,Female,97,1,0.0026
2004,LL survey,Female,97,2,0.0051
2005,LL survey,Female,97,3,0.006
2006,LL survey,Female,97,1,0.0024
2007,LL survey,Female,97,2,0.0049
2008,LL survey,Female,97,1,0.003
2009,LL survey,Female,97,1,0.0027
2010,LL survey,Female,97,2,0.0063
2011,LL survey,Female,97,0,0
2012,LL survey,Female,97,0,0
2013,LL survey,Female,97,0,0
2014,LL survey,Female,97,0,0
2015,LL survey,Female,97,1,0.0034
2016,LL survey,Female,97,1,0.0032
2017,LL survey,Female,97,1,0.0029
2018,LL survey,Female,97,1,0.0029
2019,LL survey,Female,97,0,0
2020,LL survey,Female,97,2,0.0053
2021,LL survey,Female,97,0,0
2022,LL survey,Female,97,0,0
1997,LL survey,Female,97,1,0.004
1998,LL survey,Female,97,0,0
1999,LL survey,Female,97,0,0
2000,LL survey,Female,97,0,0
2001,LL survey,Female,97,0,0
2002,LL fishery,Male,97,0,0
2003,LL fishery,Male,97,0,0
2004,LL fishery,Male,97,0,0
2005,LL fishery,Male,97,0,0
2006,LL fishery,Male,97,0,0
2007,LL fishery,Male,97,0,0
2008,LL fishery,Male,97,0,0
2009,LL fishery,Male,97,0,0
2010,LL fishery,Male,97,0,0
2011,LL fishery,Male,97,0,0
2012,LL fishery,Male,97,0,0
2013,LL fishery,Male,97,0,0
2014,LL fishery,Male,97,0,0
2015,LL fishery,Male,97,0,0
2016,LL fishery,Male,97,0,0
2017,LL fishery,Male,97,0,0
2018,LL fishery,Male,97,0,0
2019,LL fishery,Male,97,0,0
2020,LL fishery,Male,97,0,0
2021,LL fishery,Male,97,0,0
2022,LL fishery,Male,97,0,0
2002,LL survey,Male,97,0,0
2003,LL survey,Male,97,0,0
2004,LL survey,Male,97,0,0
2005,LL survey,Male,97,0,0
2006,LL survey,Male,97,0,0
2007,LL survey,Male,97,0,0
2008,LL survey,Male,97,0,0
2009,LL survey,Male,97,0,0
2010,LL survey,Male,97,0,0
2011,LL survey,Male,97,0,0
2012,LL survey,Male,97,0,0
2013,LL survey,Male,97,0,0
2014,LL survey,Male,97,0,0
2015,LL survey,Male,97,0,0
2016,LL survey,Male,97,0,0
2017,LL survey,Male,97,0,0
2018,LL survey,Male,97,0,0
2019,LL survey,Male,97,0,0
2020,LL survey,Male,97,0,0
2021,LL survey,Male,97,0,0
2022,LL survey,Male,97,0,0
1997,LL survey,Male,97,0,0
1998,LL survey,Male,97,0,0
1999,LL survey,Male,97,0,0
2000,LL survey,Male,97,0,0
2001,LL survey,Male,97,0,0
2002,LL fishery,Sex combined,97,5,0.0022
2003,LL fishery,Sex combined,97,2,0.0011
2004,LL fishery,Sex combined,97,9,0.0039
2005,LL fishery,Sex combined,97,16,0.0091
2006,LL fishery,Sex combined,97,3,0.0018
2007,LL fishery,Sex combined,97,5,0.0033
2008,LL fishery,Sex combined,97,2,0.0013
2009,LL fishery,Sex combined,97,1,6e-4
2010,LL fishery,Sex combined,97,2,0.0013
2011,LL fishery,Sex combined,97,2,0.0014
2012,LL fishery,Sex combined,97,1,7e-4
2013,LL fishery,Sex combined,97,3,0.0021
2014,LL fishery,Sex combined,97,3,0.0022
2015,LL fishery,Sex combined,97,3,0.0025
2016,LL fishery,Sex combined,97,10,0.0069
