year,Source,Sex,length_bin,n,proportion
2016,LL fishery,Female,93,13,0.0138
2017,LL fishery,Female,93,16,0.019
2018,LL fishery,Female,93,8,0.0098
2019,LL fishery,Female,93,8,0.0097
2020,LL fishery,Female,93,5,0.0064
2002,LL survey,Female,93,4,0.0133
2003,LL survey,Female,93,2,0.0052
2004,LL survey,Female,93,1,0.0025
2005,LL survey,Female,93,10,0.0199
2006,LL survey,Female,93,4,0.0096
2007,LL survey,Female,93,1,0.0023
2008,LL survey,Female,93,3,0.0089
2009,LL survey,Female,93,3,0.0082
2010,LL survey,Female,93,4,0.0125
2011,LL survey,Female,93,2,0.0055
2012,LL survey,Female,93,2,0.0049
2013,LL survey,Female,93,1,0.0039
2014,LL survey,Female,93,2,0.007
2015,LL survey,Female,93,1,0.0034
2016,LL survey,Female,93,2,0.0063
2017,LL survey,Female,93,0,0
2018,LL survey,Female,93,1,0.0029
2019,LL survey,Female,93,1,0.0037
2020,LL survey,Female,93,1,0.0027
1997,LL survey,Female,93,1,0.0038
1998,LL survey,Female,93,5,0.0254
1999,LL survey,Female,93,1,0.0068
2000,LL survey,Female,93,0,0
2001,LL survey,Female,93,2,0.011
2002,LL fishery,Male,93,0,0
2003,LL fishery,Male,93,0,0
2004,LL fishery,Male,93,0,0
2005,LL fishery,Male,93,1,0.002
2006,LL fishery,Male,93,0,0
2007,LL fishery,Male,93,0,0
2008,LL fishery,Male,93,0,0
2009,LL fishery,Male,93,0,0
2010,LL fishery,Male,93,0,0
2011,LL fishery,Male,93,0,0
2012,LL fishery,Male,93,0,0
2013,LL fishery,Male,93,0,0
2014,LL fishery,Male,93,0,0
2015,LL fishery,Male,93,0,0
2016,LL fishery,Male,93,0,0
2017,LL fishery,Male,93,0,0
2018,LL fishery,Male,93,0,0
2019,LL fishery,Male,93,0,0
2020,LL fishery,Male,93,0,0
2002,LL survey,Male,93,0,0
2003,LL survey,Male,93,0,0
2004,LL survey,Male,93,0,0
2005,LL survey,Male,93,0,0
2006,LL survey,Male,93,0,0
2007,LL survey,Male,93,0,0
2008,LL survey,Male,93,0,0
2009,LL survey,Male,93,0,0
2010,LL survey,Male,93,0,0
2011,LL survey,Male,93,0,0
2012,LL survey,Male,93,0,0
2013,LL survey,Male,93,0,0
2014,LL survey,Male,93,0,0
2015,LL survey,Male,93,0,0
2016,LL survey,Male,93,0,0
2017,LL survey,Male,93,0,0
2018,LL survey,Male,93,0,0
2019,LL survey,Male,93,0,0
2020,LL survey,Male,93,0,0
1997,LL survey,Male,93,0,0
1998,LL survey,Male,93,1,0.0064
1999,LL survey,Male,93,0,0
2000,LL survey,Male,93,0,0
2001,LL survey,Male,93,0,0
2002,LL fishery,Sex combined,93,1,4e-4
2003,LL fishery,Sex combined,93,6,0.0033
2004,LL fishery,Sex combined,93,26,0.0109
2005,LL fishery,Sex combined,93,22,0.0124
2006,LL fishery,Sex combined,93,8,0.0047
2007,LL fishery,Sex combined,93,9,0.006
2008,LL fishery,Sex combined,93,12,0.0077
2009,LL fishery,Sex combined,93,5,0.0032
2010,LL fishery,Sex combined,93,6,0.0039
2011,LL fishery,Sex combined,93,11,0.0075
2012,LL fishery,Sex combined,93,3,0.002
2013,LL fishery,Sex combined,93,3,0.0021
2014,LL fishery,Sex combined,93,4,0.003
2015,LL fishery,Sex combined,93,3,0.0025
2016,LL fishery,Sex combined,93,13,0.0089
2017,LL fishery,Sex combined,93,16,0.0111
2018,LL fishery,Sex combined,93,8,0.006
2019,LL fishery,Sex combined,93,8,0.006
2020,LL fishery,Sex combined,93,5,0.0039
2002,LL survey,Sex combined,93,4,0.0061
2003,LL survey,Sex combined,93,2,0.0026
2004,LL survey,Sex combined,93,1,0.0014
2005,LL survey,Sex combined,93,10,0.0115
2006,LL survey,Sex combined,93,4,0.0054
2007,LL survey,Sex combined,93,1,0.0013
2008,LL survey,Sex combined,93,3,0.0049
2009,LL survey,Sex combined,93,3,0.0048
2010,LL survey,Sex combined,93,4,0.0066
2011,LL survey,Sex combined,93,2,0.003
2012,LL survey,Sex combined,93,2,0.0028
2013,LL survey,Sex combined,93,1,0.0019
2014,LL survey,Sex combined,93,2,0.0036
2015,LL survey,Sex combined,93,1,0.002
2016,LL survey,Sex combined,93,2,0.0036
2017,LL survey,Sex combined,93,0,0
2018,LL survey,Sex combined,93,1,0.0018
2019,LL survey,Sex combined,93,1,0.0021
2020,LL survey,Sex combined,93,1,0.0016
1997,LL survey,Sex combined,93,1,0.0019
1998,LL survey,Sex combined,93,6,0.017
1999,LL survey,Sex combined,93,1,0.0032
2000,LL survey,Sex combined,93,0,0
2001,LL survey,Sex combined,93,2,0.0045
2002,LL fishery,Female,95,8,0.0063
2003,LL fishery,Female,95,6,0.0058
2004,LL fishery,Female,95,20,0.0126
2005,LL fishery,Female,95,18,0.0143
2006,LL fishery,Female,95,3,0.0028
2007,LL fishery,Female,95,4,0.004
2008,LL fishery,Female,95,6,0.0058
2009,LL fishery,Female,95,6,0.0057
2010,LL fishery,Female,95,1,0.001
2011,LL fishery,Female,95,1,0.0011
2012,LL fishery,Female,95,5,0.0054
2013,LL fishery,Female,95,5,0.007
2014,LL fishery,Female,95,4,0.0051
2015,LL fishery,Female,95,5,0.0066
2016,LL fishery,Female,95,8,0.0085
2017,LL fishery,Female,95,12,0.0143
2018,LL fishery,Female,95,13,0.0159
2019,LL fishery,Female,95,2,0.0024
2020,LL fishery,Female,95,3,0.0038
2002,LL survey,Female,95,1,0.0033
2003,LL survey,Female,95,2,0.0052
2004,LL survey,Female,95,1,0.0025
2005,LL survey,Female,95,9,0.0179
2006,LL survey,Female,95,1,0.0024
2007,LL survey,Female,95,0,0
2008,LL survey,Female,95,1,0.003
2009,LL survey,Female,95,3,0.0082
2010,LL survey,Female,95,1,0.0031
2011,LL survey,Female,95,1,0.0027
2012,LL survey,Female,95,2,0.0049
2013,LL survey,Female,95,1,0.0039
2014,LL survey,Female,95,0,0
2015,LL survey,Female,95,0,0
2016,LL survey,Female,95,1,0.0031
2017,LL survey,Female,95,4,0.0115
2018,LL survey,Female,95,1,0.0029
2019,LL survey,Female,95,1,0.0037
2020,LL survey,Female,95,0,0
1997,LL survey,Female,95,2,0.0076
1998,LL survey,Female,95,0,0
1999,LL survey,Female,95,1,0.0068
2000,LL survey,Female,95,2,0.0094
2001,LL survey,Female,95,2,0.011
2002,LL fishery,Male,95,0,0
2003,LL fishery,Male,95,0,0
2004,LL fishery,Male,95,0,0
2005,LL fishery,Male,95,0,0
2006,LL fishery,Male,95,0,0
2007,LL fishery,Male,95,0,0
2008,LL fishery,Male,95,0,0
2009,LL fishery,Male,95,0,0
2010,LL fishery,Male,95,0,0
2011,LL fishery,Male,95,0,0
2012,LL fishery,Male,95,0,0
2013,LL fishery,Male,95,0,0
2014,LL fishery,Male,95,1,0.0018
2015,LL fishery,Male,95,1,0.0022
2016,LL fishery,Male,95,0,0
2017,LL fishery,Male,95,0,0
2018,LL fishery,Male,95,0,0
2019,LL fishery,Male,95,0,0
2020,LL fishery,Male,95,0,0
2002,LL survey,Male,95,0,0
2003,LL survey,Male,95,0,0
2004,LL survey,Male,95,0,0
2005,LL survey,Male,95,0,0
2006,LL survey,Male,95,0,0
2007,LL survey,Male,95,0,0
2008,LL survey,Male,95,0,0
2009,LL survey,Male,95,0,0
2010,LL survey,Male,95,0,0
2011,LL survey,Male,95,0,0
2012,LL survey,Male,95,0,0
2013,LL survey,Male,95,0,0
2014,LL survey,Male,95,0,0
2015,LL survey,Male,95,0,0
2016,LL survey,Male,95,0,0
2017,LL survey,Male,95,0,0
2018,LL survey,Male,95,0,0
2019,LL survey,Male,95,0,0
2020,LL survey,Male,95,0,0
1997,LL survey,Male,95,0,0
1998,LL survey,Male,95,0,0
1999,LL survey,Male,95,1,0.006
2000,LL survey,Male,95,0,0
2001,LL survey,Male,95,0,0
2002,LL fishery,Sex combined,95,8,0.0035
2003,LL fishery,Sex combined,95,6,0.0033
2004,LL fishery,Sex combined,95,20,0.0084
2005,LL fishery,Sex combined,95,18,0.0102
2006,LL fishery,Sex combined,95,3,0.0018
2007,LL fishery,Sex combined,95,4,0.0026
2008,LL fishery,Sex combined,95,6,0.0039
2009,LL fishery,Sex combined,95,6,0.0038
2010,LL fishery,Sex combined,95,1,6e-4
2011,LL fishery,Sex combined,95,1,7e-4
2012,LL fishery,Sex combined,95,5,0.0033
2013,LL fishery,Sex combined,95,5,0.0036
2014,LL fishery,Sex combined,95,5,0.0037
2015,LL fishery,Sex combined,95,6,0.005
2016,LL fishery,Sex combined,95,8,0.0055
2017,LL fishery,Sex combined,95,12,0.0083
2018,LL fishery,Sex combined,95,13,0.0098
2019,LL fishery,Sex combined,95,2,0.0015
2020,LL fishery,Sex combined,95,3,0.0023
2002,LL survey,Sex combined,95,1,0.0015
2003,LL survey,Sex combined,95,2,0.0026
2004,LL survey,Sex combined,95,1,0.0014
2005,LL survey,Sex combined,95,9,0.0104
2006,LL survey,Sex combined,95,1,0.0014
2007,LL survey,Sex combined,95,0,0
2008,LL survey,Sex combined,95,1,0.0016
2009,LL survey,Sex combined,95,3,0.0048
2010,LL survey,Sex combined,95,1,0.0017
2011,LL survey,Sex combined,95,1,0.0015
2012,LL survey,Sex combined,95,2,0.0028
2013,LL survey,Sex combined,95,1,0.0019
2014,LL survey,Sex combined,95,0,0
2015,LL survey,Sex combined,95,0,0
2016,LL survey,Sex combined,95,1,0.0018
2017,LL survey,Sex combined,95,4,0.0067
2018,LL survey,Sex combined,95,1,0.0018
2019,LL survey,Sex combined,95,1,0.0021
2020,LL survey,Sex combined,95,0,0
1997,LL survey,Sex combined,95,2,0.0038
1998,LL survey,Sex combined,95,0,0
1999,LL survey,Sex combined,95,2,0.0063
2000,LL survey,Sex combined,95,2,0.005
2001,LL survey,Sex combined,95,2,0.0045
2002,LL fishery,Female,97,5,0.0039
2003,LL fishery,Female,97,2,0.0019
2004,LL fishery,Female,97,9,0.0057
2005,LL fishery,Female,97,16,0.0127
2006,LL fishery,Female,97,3,0.0028
2007,LL fishery,Female,97,5,0.005
2008,LL fishery,Female,97,2,0.0019
2009,LL fishery,Female,97,1,0.001
2010,LL fishery,Female,97,2,0.002
2011,LL fishery,Female,97,2,0.0022
2012,LL fishery,Female,97,1,0.0011
2013,LL fishery,Female,97,3,0.0042
2014,LL fishery,Female,97,3,0.0038
2015,LL fishery,Female,97,3,0.004
2016,LL fishery,Female,97,10,0.0106
2017,LL fishery,Female,97,3,0.0036
2018,LL fishery,Female,97,2,0.0024
2019,LL fishery,Female,97,5,0.006
2020,LL fishery,Female,97,2,0.0026
2002,LL survey,Female,97,3,0.01
2003,LL survey,Female,97,1,0.0026
2004,LL survey,Female,97,2,0.0051
2005,LL survey,Female,97,3,0.006
2006,LL survey,Female,97,1,0.0024
2007,LL survey,Female,97,2,0.0047
2008,LL survey,Female,97,1,0.003
2009,LL survey,Female,97,1,0.0027
2010,LL survey,Female,97,2,0.0063
2011,LL survey,Female,97,0,0
2012,LL survey,Female,97,0,0
2013,LL survey,Female,97,0,0
2014,LL survey,Female,97,0,0
2015,LL survey,Female,97,1,0.0034
2016,LL survey,Female,97,1,0.0031
2017,LL survey,Female,97,1,0.0029
2018,LL survey,Female,97,1,0.0029
2019,LL survey,Female,97,0,0
2020,LL survey,Female,97,2,0.0053
1997,LL survey,Female,97,1,0.0038
1998,LL survey,Female,97,0,0
1999,LL survey,Female,97,0,0
2000,LL survey,Female,97,0,0
2001,LL survey,Female,97,0,0
2002,LL fishery,Male,97,0,0
2003,LL fishery,Male,97,0,0
2004,LL fishery,Male,97,0,0
2005,LL fishery,Male,97,0,0
2006,LL fishery,Male,97,0,0
2007,LL fishery,Male,97,0,0
2008,LL fishery,Male,97,0,0
2009,LL fishery,Male,97,0,0
2010,LL fishery,Male,97,0,0
2011,LL fishery,Male,97,0,0
2012,LL fishery,Male,97,0,0
2013,LL fishery,Male,97,0,0
2014,LL fishery,Male,97,0,0
2015,LL fishery,Male,97,0,0
2016,LL fishery,Male,97,0,0
2017,LL fishery,Male,97,0,0
2018,LL fishery,Male,97,0,0
2019,LL fishery,Male,97,0,0
2020,LL fishery,Male,97,0,0
2002,LL survey,Male,97,0,0
2003,LL survey,Male,97,0,0
2004,LL survey,Male,97,0,0
2005,LL survey,Male,97,0,0
2006,LL survey,Male,97,0,0
2007,LL survey,Male,97,0,0
2008,LL survey,Male,97,0,0
2009,LL survey,Male,97,0,0
2010,LL survey,Male,97,0,0
2011,LL survey,Male,97,0,0
2012,LL survey,Male,97,0,0
2013,LL survey,Male,97,0,0
2014,LL survey,Male,97,0,0
2015,LL survey,Male,97,0,0
2016,LL survey,Male,97,0,0
2017,LL survey,Male,97,0,0
2018,LL survey,Male,97,0,0
2019,LL survey,Male,97,0,0
2020,LL survey,Male,97,0,0
1997,LL survey,Male,97,0,0
1998,LL survey,Male,97,0,0
1999,LL survey,Male,97,0,0
2000,LL survey,Male,97,0,0
2001,LL survey,Male,97,0,0
2002,LL fishery,Sex combined,97,5,0.0022
2003,LL fishery,Sex combined,97,2,0.0011
2004,LL fishery,Sex combined,97,9,0.0038
2005,LL fishery,Sex combined,97,16,0.009
2006,LL fishery,Sex combined,97,3,0.0018
2007,LL fishery,Sex combined,97,5,0.0033
2008,LL fishery,Sex combined,97,2,0.0013
2009,LL fishery,Sex combined,97,1,6e-4
2010,LL fishery,Sex combined,97,2,0.0013
2011,LL fishery,Sex combined,97,2,0.0014
2012,LL fishery,Sex combined,97,1,7e-4
2013,LL fishery,Sex combined,97,3,0.0021
2014,LL fishery,Sex combined,97,3,0.0022
2015,LL fishery,Sex combined,97,3,0.0025
2016,LL fishery,Sex combined,97,10,0.0068
2017,LL fishery,Sex combined,97,3,0.0021
2018,LL fishery,Sex combined,97,2,0.0015
2019,LL fishery,Sex combined,97,5,0.0037
2020,LL fishery,Sex combined,97,2,0.0015
2002,LL survey,Sex combined,97,3,0.0046
2003,LL survey,Sex combined,97,1,0.0013
2004,LL survey,Sex combined,97,2,0.0027
2005,LL survey,Sex combined,97,3,0.0035
2006,LL survey,Sex combined,97,1,0.0014
2007,LL survey,Sex combined,97,2,0.0026
2008,LL survey,Sex combined,97,1,0.0016
2009,LL survey,Sex combined,97,1,0.0016
2010,LL survey,Sex combined,97,2,0.0033
2011,LL survey,Sex combined,97,0,0
2012,LL survey,Sex combined,97,0,0
2013,LL survey,Sex combined,97,0,0
2014,LL survey,Sex combined,97,0,0
2015,LL survey,Sex combined,97,1,0.002
2016,LL survey,Sex combined,97,1,0.0018
2017,LL survey,Sex combined,97,1,0.0017
2018,LL survey,Sex combined,97,1,0.0018
2019,LL survey,Sex combined,97,0,0
2020,LL survey,Sex combined,97,2,0.0032
1997,LL survey,Sex combined,97,1,0.0019
1998,LL survey,Sex combined,97,0,0
1999,LL survey,Sex combined,97,0,0
2000,LL survey,Sex combined,97,0,0
2001,LL survey,Sex combined,97,0,0
2002,LL fishery,Female,99,6,0.0047
2003,LL fishery,Female,99,5,0.0048
2004,LL fishery,Female,99,26,0.0163
2005,LL fishery,Female,99,26,0.0206
2006,LL fishery,Female,99,9,0.0083
2007,LL fishery,Female,99,7,0.007
2008,LL fishery,Female,99,8,0.0078
2009,LL fishery,Female,99,8,0.0076
2010,LL fishery,Female,99,4,0.004
2011,LL fishery,Female,99,6,0.0065
2012,LL fishery,Female,99,0,0
2013,LL fishery,Female,99,2,0.0028
2014,LL fishery,Female,99,5,0.0064
2015,LL fishery,Female,99,8,0.0106
2016,LL fishery,Female,99,11,0.0117
2017,LL fishery,Female,99,10,0.0119
2018,LL fishery,Female,99,3,0.0037
2019,LL fishery,Female,99,5,0.006
2020,LL fishery,Female,99,4,0.0051
2002,LL survey,Female,99,4,0.0133
2003,LL survey,Female,99,2,0.0052
2004,LL survey,Female,99,13,0.0329
2005,LL survey,Female,99,11,0.0219
2006,LL survey,Female,99,2,0.0048
2007,LL survey,Female,99,3,0.007
2008,LL survey,Female,99,3,0.0089
2009,LL survey,Female,99,2,0.0055
2010,LL survey,Female,99,1,0.0031
2011,LL survey,Female,99,0,0
2012,LL survey,Female,99,0,0
2013,LL survey,Female,99,1,0.0039
2014,LL survey,Female,99,1,0.0035
2015,LL survey,Female,99,0,0
2016,LL survey,Female,99,2,0.0063
2017,LL survey,Female,99,2,0.0058
2018,LL survey,Female,99,1,0.0029
2019,LL survey,Female,99,0,0
2020,LL survey,Female,99,0,0
1997,LL survey,Female,99,4,0.0153
1998,LL survey,Female,99,1,0.0051
1999,LL survey,Female,99,2,0.0135
2000,LL survey,Female,99,2,0.0094
2001,LL survey,Female,99,3,0.0166
2002,LL fishery,Male,99,0,0
2003,LL fishery,Male,99,0,0
2004,LL fishery,Male,99,0,0
2005,LL fishery,Male,99,0,0
2006,LL fishery,Male,99,0,0
2007,LL fishery,Male,99,0,0
2008,LL fishery,Male,99,0,0
2009,LL fishery,Male,99,0,0
2010,LL fishery,Male,99,0,0
2011,LL fishery,Male,99,0,0
2012,LL fishery,Male,99,0,0
2013,LL fishery,Male,99,0,0
2014,LL fishery,Male,99,0,0
2015,LL fishery,Male,99,0,0
2016,LL fishery,Male,99,0,0
2017,LL fishery,Male,99,0,0
2018,LL fishery,Male,99,0,0
2019,LL fishery,Male,99,0,0
2020,LL fishery,Male,99,0,0
2002,LL survey,Male,99,0,0
2003,LL survey,Male,99,0,0
2004,LL survey,Male,99,0,0
2005,LL survey,Male,99,0,0
2006,LL survey,Male,99,0,0
2007,LL survey,Male,99,0,0
2008,LL survey,Male,99,0,0
2009,LL survey,Male,99,0,0
2010,LL survey,Male,99,0,0
2011,LL survey,Male,99,0,0
2012,LL survey,Male,99,0,0
2013,LL survey,Male,99,0,0
2014,LL survey,Male,99,0,0
2015,LL survey,Male,99,0,0
2016,LL survey,Male,99,0,0
2017,LL survey,Male,99,0,0
2018,LL survey,Male,99,0,0
2019,LL survey,Male,99,0,0
2020,LL survey,Male,99,0,0
1997,LL survey,Male,99,0,0
1998,LL survey,Male,99,0,0
1999,LL survey,Male,99,0,0
2000,LL survey,Male,99,0,0
2001,LL survey,Male,99,0,0
2002,LL fishery,Sex combined,99,6,0.0026
2003,LL fishery,Sex combined,99,5,0.0028
2004,LL fishery,Sex combined,99,26,0.0109
2005,LL fishery,Sex combined,99,26,0.0147
2006,LL fishery,Sex combined,99,9,0.0053
2007,LL fishery,Sex combined,99,7,0.0046
2008,LL fishery,Sex combined,99,8,0.0052
2009,LL fishery,Sex combined,99,8,0.0051
2010,LL fishery,Sex combined,99,4,0.0026
2011,LL fishery,Sex combined,99,6,0.0041
2012,LL fishery,Sex combined,99,0,0
2013,LL fishery,Sex combined,99,2,0.0014
2014,LL fishery,Sex combined,99,5,0.0037
2015,LL fishery,Sex combined,99,8,0.0066
2016,LL fishery,Sex combined,99,11,0.0075
2017,LL fishery,Sex combined,99,10,0.0069
2018,LL fishery,Sex combined,99,3,0.0023
2019,LL fishery,Sex combined,99,5,0.0037
2020,LL fishery,Sex combined,99,4,0.0031
2002,LL survey,Sex combined,99,4,0.0061
2003,LL survey,Sex combined,99,2,0.0026
2004,LL survey,Sex combined,99,13,0.0176
2005,LL survey,Sex combined,99,11,0.0127
2006,LL survey,Sex combined,99,2,0.0027
2007,LL survey,Sex combined,99,3,0.0039
2008,LL survey,Sex combined,99,3,0.0049
2009,LL survey,Sex combined,99,2,0.0032
2010,LL survey,Sex combined,99,1,0.0017
2011,LL survey,Sex combined,99,0,0
2012,LL survey,Sex combined,99,0,0
2013,LL survey,Sex combined,99,1,0.0019
2014,LL survey,Sex combined,99,1,0.0018
2015,LL survey,Sex combined,99,0,0
2016,LL survey,Sex combined,99,2,0.0036
2017,LL survey,Sex combined,99,2,0.0034
2018,LL survey,Sex combined,99,1,0.0018
2019,LL survey,Sex combined,99,0,0
2020,LL survey,Sex combined,99,0,0
1997,LL survey,Sex combined,99,4,0.0075
1998,LL survey,Sex combined,99,1,0.0028
1999,LL survey,Sex combined,99,2,0.0063
2000,LL survey,Sex combined,99,2,0.005
2001,LL survey,Sex combined,99,3,0.0068
