year,Source,Sex,age,n,proportion,Age
2008,LL survey,Female,25,3,0.00882,25
2009,LL survey,Female,25,4,0.01093,25
2010,LL survey,Female,25,2,0.00625,25
2011,LL survey,Female,25,4,0.01096,25
2012,LL survey,Female,25,3,0.00737,25
2013,LL survey,Female,25,3,0.01172,25
2014,LL survey,Female,25,3,0.01049,25
2015,LL survey,Female,25,2,0.00683,25
2016,LL survey,Female,25,2,0.00629,25
2017,LL survey,Female,25,3,0.00865,25
2018,LL survey,Female,25,2,0.00576,25
2019,LL survey,Female,25,0,0,25
2020,LL survey,Female,25,1,0.00265,25
1997,LL survey,Female,25,5,0.01908,25
1998,LL survey,Female,25,1,0.00508,25
1999,LL survey,Female,25,1,0.00671,25
2000,LL survey,Female,25,4,0.01878,25
2001,LL survey,Female,25,3,0.01657,25
2002,LL fishery,Male,25,19,0.01848,25
2003,LL fishery,Male,25,11,0.01432,25
2004,LL fishery,Male,25,12,0.01556,25
2005,LL fishery,Male,25,8,0.0159,25
2006,LL fishery,Male,25,14,0.02314,25
2007,LL fishery,Male,25,8,0.01569,25
2008,LL fishery,Male,25,6,0.01161,25
2009,LL fishery,Male,25,10,0.01946,25
2010,LL fishery,Male,25,4,0.0073,25
2011,LL fishery,Male,25,4,0.00731,25
2012,LL fishery,Male,25,6,0.01,25
2013,LL fishery,Male,25,5,0.00765,25
2014,LL fishery,Male,25,7,0.01248,25
2015,LL fishery,Male,25,10,0.02212,25
2016,LL fishery,Male,25,9,0.01793,25
2017,LL fishery,Male,25,12,0.02034,25
2018,LL fishery,Male,25,14,0.02783,25
2019,LL fishery,Male,25,15,0.03049,25
2020,LL fishery,Male,25,14,0.0274,25
2002,LL survey,Male,25,13,0.03672,25
2003,LL survey,Male,25,9,0.02273,25
2004,LL survey,Male,25,8,0.02319,25
2005,LL survey,Male,25,6,0.0163,25
2006,LL survey,Male,25,8,0.02508,25
2007,LL survey,Male,25,1,0.00295,25
2008,LL survey,Male,25,4,0.01465,25
2009,LL survey,Male,25,2,0.00791,25
2010,LL survey,Male,25,1,0.00351,25
2011,LL survey,Male,25,2,0.00643,25
2012,LL survey,Male,25,4,0.01254,25
2013,LL survey,Male,25,2,0.00714,25
2014,LL survey,Male,25,7,0.02545,25
2015,LL survey,Male,25,2,0.00995,25
2016,LL survey,Male,25,2,0.00844,25
2017,LL survey,Male,25,0,0,25
2018,LL survey,Male,25,0,0,25
2019,LL survey,Male,25,3,0.01515,25
2020,LL survey,Male,25,1,0.00418,25
1997,LL survey,Male,25,4,0.01481,25
1998,LL survey,Male,25,1,0.00637,25
1999,LL survey,Male,25,1,0.00592,25
2000,LL survey,Male,25,12,0.06283,25
2001,LL survey,Male,25,4,0.01515,25
2002,LL fishery,Sex combined,25,46,0.02004,25
2003,LL fishery,Sex combined,25,21,0.01169,25
2004,LL fishery,Sex combined,25,29,0.01253,25
2005,LL fishery,Sex combined,25,28,0.016,25
2006,LL fishery,Sex combined,25,29,0.01725,25
2007,LL fishery,Sex combined,25,20,0.01337,25
2008,LL fishery,Sex combined,25,22,0.01436,25
2009,LL fishery,Sex combined,25,21,0.01346,25
2010,LL fishery,Sex combined,25,13,0.00851,25
2011,LL fishery,Sex combined,25,13,0.00887,25
2012,LL fishery,Sex combined,25,15,0.00984,25
2013,LL fishery,Sex combined,25,8,0.00611,25
2014,LL fishery,Sex combined,25,11,0.00822,25
2015,LL fishery,Sex combined,25,17,0.01411,25
2016,LL fishery,Sex combined,25,19,0.01332,25
2017,LL fishery,Sex combined,25,23,0.0162,25
2018,LL fishery,Sex combined,25,28,0.02128,25
2019,LL fishery,Sex combined,25,36,0.02776,25
2020,LL fishery,Sex combined,25,31,0.02394,25
2002,LL survey,Sex combined,25,22,0.03359,25
2003,LL survey,Sex combined,25,15,0.01913,25
2004,LL survey,Sex combined,25,11,0.01486,25
2005,LL survey,Sex combined,25,10,0.01143,25
2006,LL survey,Sex combined,25,10,0.01359,25
2007,LL survey,Sex combined,25,5,0.00645,25
2008,LL survey,Sex combined,25,7,0.01142,25
2009,LL survey,Sex combined,25,6,0.00969,25
2010,LL survey,Sex combined,25,3,0.00496,25
2011,LL survey,Sex combined,25,6,0.00888,25
2012,LL survey,Sex combined,25,7,0.00964,25
2013,LL survey,Sex combined,25,5,0.00933,25
2014,LL survey,Sex combined,25,10,0.01783,25
2015,LL survey,Sex combined,25,4,0.0081,25
2016,LL survey,Sex combined,25,4,0.00721,25
2017,LL survey,Sex combined,25,3,0.00503,25
2018,LL survey,Sex combined,25,2,0.00356,25
2019,LL survey,Sex combined,25,3,0.00642,25
2020,LL survey,Sex combined,25,2,0.00325,25
1997,LL survey,Sex combined,25,9,0.01692,25
1998,LL survey,Sex combined,25,2,0.00565,25
1999,LL survey,Sex combined,25,2,0.00629,25
2000,LL survey,Sex combined,25,16,0.0396,25
2001,LL survey,Sex combined,25,7,0.01573,25
2002,LL fishery,Female,26,20,0.01579,26
2003,LL fishery,Female,26,12,0.01166,26
2004,LL fishery,Female,26,24,0.01554,26
2005,LL fishery,Female,26,17,0.01363,26
2006,LL fishery,Female,26,14,0.01301,26
2007,LL fishery,Female,26,14,0.0142,26
2008,LL fishery,Female,26,16,0.01576,26
2009,LL fishery,Female,26,13,0.01243,26
2010,LL fishery,Female,26,12,0.01224,26
2011,LL fishery,Female,26,10,0.01088,26
2012,LL fishery,Female,26,4,0.00433,26
2013,LL fishery,Female,26,9,0.01372,26
2014,LL fishery,Female,26,7,0.00901,26
2015,LL fishery,Female,26,7,0.0093,26
2016,LL fishery,Female,26,6,0.00649,26
2017,LL fishery,Female,26,11,0.01325,26
2018,LL fishery,Female,26,16,0.01968,26
2019,LL fishery,Female,26,16,0.01988,26
2020,LL fishery,Female,26,16,0.02041,26
2002,LL survey,Female,26,3,0.00997,26
2003,LL survey,Female,26,11,0.02835,26
2004,LL survey,Female,26,4,0.01013,26
2005,LL survey,Female,26,9,0.01775,26
2006,LL survey,Female,26,6,0.01439,26
2007,LL survey,Female,26,2,0.00459,26
2008,LL survey,Female,26,5,0.01471,26
2009,LL survey,Female,26,3,0.0082,26
2010,LL survey,Female,26,2,0.00625,26
2011,LL survey,Female,26,4,0.01096,26
2012,LL survey,Female,26,1,0.00246,26
2013,LL survey,Female,26,2,0.00781,26
2014,LL survey,Female,26,1,0.0035,26
2015,LL survey,Female,26,2,0.00683,26
2016,LL survey,Female,26,1,0.00314,26
2017,LL survey,Female,26,2,0.00576,26
2018,LL survey,Female,26,2,0.00576,26
2019,LL survey,Female,26,1,0.0037200000000000002,26
2020,LL survey,Female,26,1,0.00265,26
1997,LL survey,Female,26,6,0.0229,26
1998,LL survey,Female,26,4,0.0203,26
1999,LL survey,Female,26,1,0.00671,26
2000,LL survey,Female,26,5,0.02347,26
2001,LL survey,Female,26,1,0.00552,26
2002,LL fishery,Male,26,33,0.0321,26
2003,LL fishery,Male,26,17,0.02214,26
2004,LL fishery,Male,26,14,0.01816,26
2005,LL fishery,Male,26,12,0.02386,26
2006,LL fishery,Male,26,10,0.01653,26
2007,LL fishery,Male,26,13,0.02549,26
2008,LL fishery,Male,26,14,0.02708,26
2009,LL fishery,Male,26,5,0.00973,26
2010,LL fishery,Male,26,7,0.01277,26
2011,LL fishery,Male,26,12,0.02194,26
2012,LL fishery,Male,26,10,0.01667,26
2013,LL fishery,Male,26,13,0.01988,26
2014,LL fishery,Male,26,14,0.02496,26
2015,LL fishery,Male,26,7,0.01549,26
2016,LL fishery,Male,26,5,0.00996,26
2017,LL fishery,Male,26,9,0.01525,26
2018,LL fishery,Male,26,11,0.02187,26
2019,LL fishery,Male,26,11,0.02236,26
2020,LL fishery,Male,26,22,0.04305,26
2002,LL survey,Male,26,9,0.02542,26
2003,LL survey,Male,26,10,0.02525,26
2004,LL survey,Male,26,5,0.01449,26
2005,LL survey,Male,26,2,0.00543,26
2006,LL survey,Male,26,9,0.02821,26
2007,LL survey,Male,26,6,0.0177,26
2008,LL survey,Male,26,4,0.01465,26
2009,LL survey,Male,26,3,0.01186,26
2010,LL survey,Male,26,2,0.00702,26
2011,LL survey,Male,26,6,0.01929,26
2012,LL survey,Male,26,2,0.00627,26
2013,LL survey,Male,26,4,0.01429,26
2014,LL survey,Male,26,1,0.00364,26
2015,LL survey,Male,26,0,0,26
2016,LL survey,Male,26,3,0.01266,26
2017,LL survey,Male,26,1,0.004,26
2018,LL survey,Male,26,2,0.0093,26
2019,LL survey,Male,26,0,0,26
2020,LL survey,Male,26,2,0.00837,26
1997,LL survey,Male,26,5,0.01852,26
1998,LL survey,Male,26,7,0.04459,26
1999,LL survey,Male,26,1,0.00592,26
2000,LL survey,Male,26,5,0.02618,26
2001,LL survey,Male,26,3,0.01136,26
2002,LL fishery,Sex combined,26,53,0.02309,26
2003,LL fishery,Sex combined,26,29,0.01614,26
2004,LL fishery,Sex combined,26,38,0.01641,26
2005,LL fishery,Sex combined,26,29,0.01657,26
2006,LL fishery,Sex combined,26,24,0.01428,26
2007,LL fishery,Sex combined,26,27,0.01805,26
2008,LL fishery,Sex combined,26,30,0.01958,26
2009,LL fishery,Sex combined,26,18,0.01154,26
2010,LL fishery,Sex combined,26,19,0.01243,26
2011,LL fishery,Sex combined,26,22,0.01501,26
2012,LL fishery,Sex combined,26,14,0.00919,26
2013,LL fishery,Sex combined,26,22,0.01679,26
2014,LL fishery,Sex combined,26,21,0.0157,26
2015,LL fishery,Sex combined,26,14,0.01162,26
2016,LL fishery,Sex combined,26,11,0.00771,26
2017,LL fishery,Sex combined,26,20,0.01408,26
2018,LL fishery,Sex combined,26,27,0.02052,26
2019,LL fishery,Sex combined,26,27,0.02082,26
2020,LL fishery,Sex combined,26,38,0.02934,26
2002,LL survey,Sex combined,26,12,0.01832,26
2003,LL survey,Sex combined,26,21,0.02679,26
2004,LL survey,Sex combined,26,9,0.01216,26
2005,LL survey,Sex combined,26,11,0.01257,26
2006,LL survey,Sex combined,26,15,0.02038,26
2007,LL survey,Sex combined,26,8,0.01032,26
2008,LL survey,Sex combined,26,9,0.01468,26
2009,LL survey,Sex combined,26,6,0.00969,26
2010,LL survey,Sex combined,26,4,0.00661,26
2011,LL survey,Sex combined,26,10,0.01479,26
2012,LL survey,Sex combined,26,3,0.00413,26
2013,LL survey,Sex combined,26,6,0.01119,26
2014,LL survey,Sex combined,26,2,0.00357,26
2015,LL survey,Sex combined,26,2,0.00405,26
2016,LL survey,Sex combined,26,4,0.00721,26
2017,LL survey,Sex combined,26,3,0.00503,26
2018,LL survey,Sex combined,26,4,0.00712,26
2019,LL survey,Sex combined,26,1,0.00214,26
2020,LL survey,Sex combined,26,3,0.00487,26
1997,LL survey,Sex combined,26,11,0.02068,26
1998,LL survey,Sex combined,26,11,0.03107,26
1999,LL survey,Sex combined,26,2,0.00629,26
2000,LL survey,Sex combined,26,10,0.02475,26
2001,LL survey,Sex combined,26,4,0.00899,26
2002,LL fishery,Female,27,22,0.01736,27
2003,LL fishery,Female,27,18,0.01749,27
2004,LL fishery,Female,27,16,0.01036,27
2005,LL fishery,Female,27,19,0.01524,27
2006,LL fishery,Female,27,12,0.01115,27
2007,LL fishery,Female,27,17,0.01724,27
2008,LL fishery,Female,27,12,0.01182,27
2009,LL fishery,Female,27,13,0.01243,27
2010,LL fishery,Female,27,13,0.01327,27
2011,LL fishery,Female,27,5,0.00544,27
2012,LL fishery,Female,27,6,0.00649,27
2013,LL fishery,Female,27,10,0.01524,27
2014,LL fishery,Female,27,6,0.00772,27
2015,LL fishery,Female,27,5,0.00664,27
2016,LL fishery,Female,27,8,0.00866,27
2017,LL fishery,Female,27,8,0.00964,27
2018,LL fishery,Female,27,9,0.01107,27
2019,LL fishery,Female,27,8,0.00994,27
2020,LL fishery,Female,27,5,0.00638,27
2002,LL survey,Female,27,6,0.01993,27
2003,LL survey,Female,27,3,0.00773,27
2004,LL survey,Female,27,7,0.01772,27
2005,LL survey,Female,27,10,0.01972,27
2006,LL survey,Female,27,3,0.00719,27
2007,LL survey,Female,27,2,0.00459,27
2008,LL survey,Female,27,4,0.01176,27
2009,LL survey,Female,27,3,0.0082,27
2010,LL survey,Female,27,2,0.00625,27
2011,LL survey,Female,27,1,0.00274,27
2012,LL survey,Female,27,0,0,27
2013,LL survey,Female,27,1,0.00391,27
2014,LL survey,Female,27,3,0.01049,27
2015,LL survey,Female,27,3,0.01024,27
2016,LL survey,Female,27,2,0.00629,27
2017,LL survey,Female,27,0,0,27
2018,LL survey,Female,27,3,0.00865,27
2019,LL survey,Female,27,0,0,27
2020,LL survey,Female,27,6,0.01592,27
1997,LL survey,Female,27,5,0.01908,27
1998,LL survey,Female,27,2,0.01015,27
1999,LL survey,Female,27,0,0,27
2000,LL survey,Female,27,2,0.00939,27
2001,LL survey,Female,27,0,0,27
2002,LL fishery,Male,27,28,0.02724,27
2003,LL fishery,Male,27,12,0.01562,27
2004,LL fishery,Male,27,21,0.02724,27
2005,LL fishery,Male,27,5,0.00994,27
2006,LL fishery,Male,27,8,0.01322,27
2007,LL fishery,Male,27,9,0.01765,27
2008,LL fishery,Male,27,12,0.02321,27
2009,LL fishery,Male,27,11,0.0214,27
2010,LL fishery,Male,27,14,0.02555,27
2011,LL fishery,Male,27,10,0.01828,27
2012,LL fishery,Male,27,14,0.02333,27
2013,LL fishery,Male,27,19,0.02905,27
2014,LL fishery,Male,27,14,0.02496,27
2015,LL fishery,Male,27,10,0.02212,27
2016,LL fishery,Male,27,8,0.01594,27
2017,LL fishery,Male,27,7,0.01186,27
2018,LL fishery,Male,27,7,0.01392,27
2019,LL fishery,Male,27,15,0.03049,27
2020,LL fishery,Male,27,15,0.02935,27
2002,LL survey,Male,27,5,0.01412,27
2003,LL survey,Male,27,5,0.01263,27
2004,LL survey,Male,27,8,0.02319,27
2005,LL survey,Male,27,9,0.02446,27
2006,LL survey,Male,27,4,0.01254,27
2007,LL survey,Male,27,2,0.0059,27
2008,LL survey,Male,27,4,0.01465,27
2009,LL survey,Male,27,7,0.02767,27
2010,LL survey,Male,27,0,0,27
2011,LL survey,Male,27,3,0.00965,27
2012,LL survey,Male,27,3,0.0094,27
2013,LL survey,Male,27,0,0,27
2014,LL survey,Male,27,3,0.01091,27
2015,LL survey,Male,27,1,0.00498,27
2016,LL survey,Male,27,2,0.00844,27
2017,LL survey,Male,27,1,0.004,27
2018,LL survey,Male,27,2,0.0093,27
2019,LL survey,Male,27,2,0.0101,27
2020,LL survey,Male,27,0,0,27
1997,LL survey,Male,27,4,0.01481,27
1998,LL survey,Male,27,4,0.02548,27
1999,LL survey,Male,27,2,0.01183,27
2000,LL survey,Male,27,1,0.00524,27
2001,LL survey,Male,27,1,0.00379,27
2002,LL fishery,Sex combined,27,50,0.02179,27
2003,LL fishery,Sex combined,27,30,0.01669,27
2004,LL fishery,Sex combined,27,37,0.01598,27
2005,LL fishery,Sex combined,27,24,0.01371,27
2006,LL fishery,Sex combined,27,20,0.0119,27
2007,LL fishery,Sex combined,27,26,0.01738,27
2008,LL fishery,Sex combined,27,24,0.01567,27
2009,LL fishery,Sex combined,27,24,0.01538,27
2010,LL fishery,Sex combined,27,27,0.01767,27
2011,LL fishery,Sex combined,27,15,0.01023,27
2012,LL fishery,Sex combined,27,20,0.01312,27
2013,LL fishery,Sex combined,27,29,0.02214,27
2014,LL fishery,Sex combined,27,20,0.01495,27
2015,LL fishery,Sex combined,27,15,0.01245,27
2016,LL fishery,Sex combined,27,16,0.01122,27
2017,LL fishery,Sex combined,27,15,0.01056,27
2018,LL fishery,Sex combined,27,16,0.01216,27
2019,LL fishery,Sex combined,27,23,0.01773,27
2020,LL fishery,Sex combined,27,20,0.01544,27
2002,LL survey,Sex combined,27,11,0.01679,27
2003,LL survey,Sex combined,27,8,0.0102,27
2004,LL survey,Sex combined,27,15,0.02027,27
2005,LL survey,Sex combined,27,19,0.02171,27
2006,LL survey,Sex combined,27,7,0.00951,27
2007,LL survey,Sex combined,27,4,0.00516,27
2008,LL survey,Sex combined,27,8,0.01305,27
2009,LL survey,Sex combined,27,10,0.01616,27
2010,LL survey,Sex combined,27,2,0.00331,27
2011,LL survey,Sex combined,27,4,0.00592,27
2012,LL survey,Sex combined,27,3,0.00413,27
2013,LL survey,Sex combined,27,1,0.00187,27
2014,LL survey,Sex combined,27,6,0.0107,27
2015,LL survey,Sex combined,27,4,0.0081,27
2016,LL survey,Sex combined,27,4,0.00721,27
2017,LL survey,Sex combined,27,1,0.00168,27
2018,LL survey,Sex combined,27,5,0.0089,27
2019,LL survey,Sex combined,27,2,0.00428,27
2020,LL survey,Sex combined,27,6,0.00974,27
1997,LL survey,Sex combined,27,9,0.01692,27
1998,LL survey,Sex combined,27,6,0.01695,27
1999,LL survey,Sex combined,27,2,0.00629,27
2000,LL survey,Sex combined,27,3,0.00743,27
2001,LL survey,Sex combined,27,1,0.00225,27
2002,LL fishery,Female,28,20,0.01579,28
2003,LL fishery,Female,28,17,0.01652,28
2004,LL fishery,Female,28,29,0.01878,28
2005,LL fishery,Female,28,19,0.01524,28
2006,LL fishery,Female,28,8,0.00743,28
2007,LL fishery,Female,28,14,0.0142,28
2008,LL fishery,Female,28,15,0.01478,28
2009,LL fishery,Female,28,15,0.01434,28
2010,LL fishery,Female,28,8,0.00816,28
2011,LL fishery,Female,28,9,0.00979,28
2012,LL fishery,Female,28,9,0.00974,28
2013,LL fishery,Female,28,9,0.01372,28
2014,LL fishery,Female,28,18,0.02317,28
2015,LL fishery,Female,28,13,0.01726,28
2016,LL fishery,Female,28,9,0.00974,28
2017,LL fishery,Female,28,8,0.00964,28
2018,LL fishery,Female,28,4,0.00492,28
2019,LL fishery,Female,28,11,0.01366,28
2020,LL fishery,Female,28,7,0.00893,28
2002,LL survey,Female,28,3,0.00997,28
2003,LL survey,Female,28,6,0.01546,28
2004,LL survey,Female,28,6,0.01519,28
2005,LL survey,Female,28,8,0.01578,28
2006,LL survey,Female,28,3,0.00719,28
2007,LL survey,Female,28,4,0.00917,28
2008,LL survey,Female,28,3,0.00882,28
2009,LL survey,Female,28,6,0.01639,28
2010,LL survey,Female,28,2,0.00625,28
2011,LL survey,Female,28,3,0.00822,28
2012,LL survey,Female,28,1,0.00246,28
2013,LL survey,Female,28,0,0,28
2014,LL survey,Female,28,0,0,28
2015,LL survey,Female,28,2,0.00683,28
2016,LL survey,Female,28,0,0,28
2017,LL survey,Female,28,2,0.00576,28
2018,LL survey,Female,28,2,0.00576,28
2019,LL survey,Female,28,1,0.0037200000000000002,28
2020,LL survey,Female,28,0,0,28
1997,LL survey,Female,28,6,0.0229,28
1998,LL survey,Female,28,2,0.01015,28
1999,LL survey,Female,28,1,0.00671,28
2000,LL survey,Female,28,1,0.00469,28
2001,LL survey,Female,28,0,0,28
2002,LL fishery,Male,28,26,0.02529,28
2003,LL fishery,Male,28,19,0.02474,28
2004,LL fishery,Male,28,13,0.01686,28
2005,LL fishery,Male,28,15,0.02982,28
2006,LL fishery,Male,28,7,0.01157,28
2007,LL fishery,Male,28,4,0.00784,28
2008,LL fishery,Male,28,5,0.00967,28
2009,LL fishery,Male,28,12,0.02335,28
2010,LL fishery,Male,28,4,0.0073,28
2011,LL fishery,Male,28,16,0.02925,28
2012,LL fishery,Male,28,8,0.01333,28
2013,LL fishery,Male,28,11,0.01682,28
2014,LL fishery,Male,28,23,0.041,28
2015,LL fishery,Male,28,11,0.02434,28
2016,LL fishery,Male,28,10,0.01992,28
2017,LL fishery,Male,28,10,0.01695,28
2018,LL fishery,Male,28,8,0.0159,28
2019,LL fishery,Male,28,13,0.02642,28
2020,LL fishery,Male,28,13,0.02544,28
2002,LL survey,Male,28,6,0.01695,28
2003,LL survey,Male,28,4,0.0101,28
2004,LL survey,Male,28,7,0.02029,28
2005,LL survey,Male,28,10,0.02717,28
2006,LL survey,Male,28,1,0.00313,28
2007,LL survey,Male,28,2,0.0059,28
2008,LL survey,Male,28,8,0.0293,28
2009,LL survey,Male,28,3,0.01186,28
2010,LL survey,Male,28,4,0.01404,28
2011,LL survey,Male,28,3,0.00965,28
2012,LL survey,Male,28,6,0.01881,28
2013,LL survey,Male,28,1,0.00357,28
2014,LL survey,Male,28,6,0.02182,28
2015,LL survey,Male,28,2,0.00995,28
2016,LL survey,Male,28,1,0.00422,28
2017,LL survey,Male,28,1,0.004,28
2018,LL survey,Male,28,1,0.00465,28
2019,LL survey,Male,28,0,0,28
2020,LL survey,Male,28,0,0,28
1997,LL survey,Male,28,1,0.0037,28
1998,LL survey,Male,28,5,0.03185,28
1999,LL survey,Male,28,2,0.01183,28
2000,LL survey,Male,28,1,0.00524,28
2001,LL survey,Male,28,0,0,28
2002,LL fishery,Sex combined,28,46,0.02004,28
2003,LL fishery,Sex combined,28,36,0.02003,28
2004,LL fishery,Sex combined,28,42,0.01814,28
2005,LL fishery,Sex combined,28,34,0.01943,28
2006,LL fishery,Sex combined,28,15,0.00892,28
2007,LL fishery,Sex combined,28,18,0.01203,28
2008,LL fishery,Sex combined,28,20,0.01305,28
2009,LL fishery,Sex combined,28,27,0.01731,28
2010,LL fishery,Sex combined,28,12,0.00785,28
2011,LL fishery,Sex combined,28,25,0.01705,28
2012,LL fishery,Sex combined,28,17,0.01115,28
2013,LL fishery,Sex combined,28,20,0.01527,28
2014,LL fishery,Sex combined,28,41,0.03064,28
2015,LL fishery,Sex combined,28,24,0.01992,28
2016,LL fishery,Sex combined,28,19,0.01332,28
2017,LL fishery,Sex combined,28,18,0.01268,28
2018,LL fishery,Sex combined,28,12,0.00912,28
2019,LL fishery,Sex combined,28,24,0.0185,28
2020,LL fishery,Sex combined,28,20,0.01544,28
2002,LL survey,Sex combined,28,9,0.01374,28
2003,LL survey,Sex combined,28,10,0.01276,28
2004,LL survey,Sex combined,28,13,0.01757,28
2005,LL survey,Sex combined,28,18,0.02057,28
2006,LL survey,Sex combined,28,4,0.00543,28
2007,LL survey,Sex combined,28,6,0.00774,28
2008,LL survey,Sex combined,28,11,0.01794,28
2009,LL survey,Sex combined,28,9,0.01454,28
2010,LL survey,Sex combined,28,6,0.00992,28
2011,LL survey,Sex combined,28,6,0.00888,28
2012,LL survey,Sex combined,28,7,0.00964,28
2013,LL survey,Sex combined,28,1,0.00187,28
2014,LL survey,Sex combined,28,6,0.0107,28
2015,LL survey,Sex combined,28,4,0.0081,28
2016,LL survey,Sex combined,28,1,0.0018,28
2017,LL survey,Sex combined,28,3,0.00503,28
2018,LL survey,Sex combined,28,3,0.00534,28
2019,LL survey,Sex combined,28,1,0.00214,28
2020,LL survey,Sex combined,28,0,0,28
1997,LL survey,Sex combined,28,7,0.01316,28
1998,LL survey,Sex combined,28,7,0.01977,28
1999,LL survey,Sex combined,28,3,0.00943,28
2000,LL survey,Sex combined,28,2,0.00495,28
2001,LL survey,Sex combined,28,0,0,28
2002,LL fishery,Female,29,15,0.01184,29
2003,LL fishery,Female,29,13,0.01263,29
2004,LL fishery,Female,29,21,0.0136,29
2005,LL fishery,Female,29,21,0.01684,29
2006,LL fishery,Female,29,12,0.01115,29
2007,LL fishery,Female,29,10,0.01014,29
2008,LL fishery,Female,29,19,0.01872,29
2009,LL fishery,Female,29,13,0.01243,29
2010,LL fishery,Female,29,12,0.01224,29
2011,LL fishery,Female,29,11,0.01197,29
2012,LL fishery,Female,29,8,0.00866,29
2013,LL fishery,Female,29,3,0.00457,29
2014,LL fishery,Female,29,11,0.01416,29
2015,LL fishery,Female,29,10,0.01328,29
2016,LL fishery,Female,29,7,0.00758,29
2017,LL fishery,Female,29,10,0.01205,29
2018,LL fishery,Female,29,7,0.00861,29
2019,LL fishery,Female,29,5,0.00621,29
2020,LL fishery,Female,29,8,0.0102,29
2002,LL survey,Female,29,3,0.00997,29
2003,LL survey,Female,29,8,0.02062,29
2004,LL survey,Female,29,1,0.00253,29
2005,LL survey,Female,29,4,0.00789,29
2006,LL survey,Female,29,3,0.00719,29
2007,LL survey,Female,29,2,0.00459,29
2008,LL survey,Female,29,3,0.00882,29
2009,LL survey,Female,29,1,0.00273,29
2010,LL survey,Female,29,1,0.00312,29
2011,LL survey,Female,29,3,0.00822,29
2012,LL survey,Female,29,1,0.00246,29
2013,LL survey,Female,29,0,0,29
2014,LL survey,Female,29,3,0.01049,29
2015,LL survey,Female,29,0,0,29
2016,LL survey,Female,29,0,0,29
2017,LL survey,Female,29,1,0.00288,29
2018,LL survey,Female,29,2,0.00576,29
2019,LL survey,Female,29,0,0,29
2020,LL survey,Female,29,1,0.00265,29
1997,LL survey,Female,29,3,0.01145,29
1998,LL survey,Female,29,0,0,29
1999,LL survey,Female,29,2,0.01342,29
2000,LL survey,Female,29,0,0,29
2001,LL survey,Female,29,0,0,29
2002,LL fishery,Male,29,27,0.02626,29
2003,LL fishery,Male,29,15,0.01953,29
2004,LL fishery,Male,29,15,0.01946,29
2005,LL fishery,Male,29,8,0.0159,29
2006,LL fishery,Male,29,7,0.01157,29
2007,LL fishery,Male,29,10,0.01961,29
2008,LL fishery,Male,29,19,0.03675,29
2009,LL fishery,Male,29,14,0.02724,29
2010,LL fishery,Male,29,12,0.0219,29
2011,LL fishery,Male,29,5,0.00914,29
2012,LL fishery,Male,29,10,0.01667,29
2013,LL fishery,Male,29,18,0.02752,29
2014,LL fishery,Male,29,16,0.02852,29
2015,LL fishery,Male,29,5,0.01106,29
2016,LL fishery,Male,29,4,0.00797,29
2017,LL fishery,Male,29,3,0.00508,29
2018,LL fishery,Male,29,11,0.02187,29
2019,LL fishery,Male,29,10,0.02033,29
2020,LL fishery,Male,29,11,0.02153,29
2002,LL survey,Male,29,2,0.00565,29
2003,LL survey,Male,29,6,0.01515,29
2004,LL survey,Male,29,8,0.02319,29
2005,LL survey,Male,29,4,0.01087,29
2006,LL survey,Male,29,5,0.01567,29
2007,LL survey,Male,29,2,0.0059,29
2008,LL survey,Male,29,2,0.00733,29
2009,LL survey,Male,29,6,0.02372,29
2010,LL survey,Male,29,2,0.00702,29
2011,LL survey,Male,29,5,0.01608,29
2012,LL survey,Male,29,4,0.01254,29
2013,LL survey,Male,29,1,0.00357,29
2014,LL survey,Male,29,6,0.02182,29
2015,LL survey,Male,29,1,0.00498,29
2016,LL survey,Male,29,0,0,29
2017,LL survey,Male,29,0,0,29
2018,LL survey,Male,29,0,0,29
2019,LL survey,Male,29,1,0.00505,29
2020,LL survey,Male,29,0,0,29
1997,LL survey,Male,29,2,0.00741,29
1998,LL survey,Male,29,3,0.01911,29
1999,LL survey,Male,29,2,0.01183,29
2000,LL survey,Male,29,0,0,29
2001,LL survey,Male,29,0,0,29
2002,LL fishery,Sex combined,29,42,0.0183,29
2003,LL fishery,Sex combined,29,28,0.01558,29
2004,LL fishery,Sex combined,29,36,0.01555,29
2005,LL fishery,Sex combined,29,29,0.01657,29
2006,LL fishery,Sex combined,29,19,0.0113,29
2007,LL fishery,Sex combined,29,20,0.01337,29
2008,LL fishery,Sex combined,29,38,0.0248,29
2009,LL fishery,Sex combined,29,27,0.01731,29
2010,LL fishery,Sex combined,29,24,0.01571,29
2011,LL fishery,Sex combined,29,16,0.01091,29
2012,LL fishery,Sex combined,29,18,0.01181,29
2013,LL fishery,Sex combined,29,21,0.01603,29
2014,LL fishery,Sex combined,29,27,0.02018,29
2015,LL fishery,Sex combined,29,15,0.01245,29
2016,LL fishery,Sex combined,29,11,0.00771,29
2017,LL fishery,Sex combined,29,13,0.00915,29
2018,LL fishery,Sex combined,29,18,0.01368,29
2019,LL fishery,Sex combined,29,15,0.01157,29
2020,LL fishery,Sex combined,29,19,0.01467,29
2002,LL survey,Sex combined,29,5,0.00763,29
2003,LL survey,Sex combined,29,14,0.01786,29
2004,LL survey,Sex combined,29,9,0.01216,29
2005,LL survey,Sex combined,29,8,0.00914,29
2006,LL survey,Sex combined,29,8,0.01087,29
