year,Source,Sex,age,n,proportion,Age
2015,LL fishery,Sex combined,16,52,0.04315,16
2016,LL fishery,Sex combined,16,56,0.03927,16
2017,LL fishery,Sex combined,16,50,0.03521,16
2018,LL fishery,Sex combined,16,38,0.02888,16
2019,LL fishery,Sex combined,16,54,0.04163,16
2002,LL survey,Sex combined,16,10,0.01502,16
2003,LL survey,Sex combined,16,16,0.02025,16
2004,LL survey,Sex combined,16,8,0.0103,16
2005,LL survey,Sex combined,16,9,0.01022,16
2006,LL survey,Sex combined,16,23,0.03112,16
2007,LL survey,Sex combined,16,11,0.01418,16
2008,LL survey,Sex combined,16,15,0.02447,16
2009,LL survey,Sex combined,16,20,0.03231,16
2010,LL survey,Sex combined,16,40,0.06612,16
2011,LL survey,Sex combined,16,28,0.04142,16
2012,LL survey,Sex combined,16,23,0.03168,16
2013,LL survey,Sex combined,16,31,0.05636,16
2014,LL survey,Sex combined,16,30,0.0531,16
2015,LL survey,Sex combined,16,15,0.03018,16
2016,LL survey,Sex combined,16,14,0.02518,16
2017,LL survey,Sex combined,16,16,0.02619,16
2018,LL survey,Sex combined,16,18,0.03098,16
2019,LL survey,Sex combined,16,2,0.00412,16
1997,LL survey,Sex combined,16,14,0.02607,16
1998,LL survey,Sex combined,16,6,0.01685,16
1999,LL survey,Sex combined,16,9,0.02647,16
2000,LL survey,Sex combined,16,7,0.01711,16
2001,LL survey,Sex combined,16,20,0.04367,16
2002,LL fishery,Female,17,46,0.03631,17
2003,LL fishery,Female,17,9,0.00875,17
2004,LL fishery,Female,17,13,0.00842,17
2005,LL fishery,Female,17,19,0.01524,17
2006,LL fishery,Female,17,21,0.01952,17
2007,LL fishery,Female,17,10,0.01014,17
2008,LL fishery,Female,17,15,0.01478,17
2009,LL fishery,Female,17,49,0.04685,17
2010,LL fishery,Female,17,27,0.02755,17
2011,LL fishery,Female,17,48,0.05223,17
2012,LL fishery,Female,17,33,0.03571,17
2013,LL fishery,Female,17,42,0.06402,17
2014,LL fishery,Female,17,40,0.05148,17
2015,LL fishery,Female,17,41,0.05445,17
2016,LL fishery,Female,17,54,0.05844,17
2017,LL fishery,Female,17,30,0.03614,17
2018,LL fishery,Female,17,38,0.04674,17
2019,LL fishery,Female,17,21,0.02609,17
2002,LL survey,Female,17,1,0.00329,17
2003,LL survey,Female,17,7,0.0179,17
2004,LL survey,Female,17,4,0.00976,17
2005,LL survey,Female,17,12,0.02344,17
2006,LL survey,Female,17,6,0.01429,17
2007,LL survey,Female,17,2,0.00458,17
2008,LL survey,Female,17,6,0.01765,17
2009,LL survey,Female,17,9,0.02459,17
2010,LL survey,Female,17,13,0.04062,17
2011,LL survey,Female,17,10,0.0274,17
2012,LL survey,Female,17,8,0.01966,17
2013,LL survey,Female,17,10,0.03831,17
2014,LL survey,Female,17,9,0.03114,17
2015,LL survey,Female,17,12,0.04096,17
2016,LL survey,Female,17,9,0.0283,17
2017,LL survey,Female,17,9,0.02564,17
2018,LL survey,Female,17,6,0.017,17
2019,LL survey,Female,17,3,0.01083,17
1997,LL survey,Female,17,9,0.03409,17
1998,LL survey,Female,17,8,0.0404,17
1999,LL survey,Female,17,4,0.02564,17
2000,LL survey,Female,17,2,0.00926,17
2001,LL survey,Female,17,5,0.02732,17
2002,LL fishery,Male,17,18,0.01751,17
2003,LL fishery,Male,17,14,0.01823,17
2004,LL fishery,Male,17,7,0.00908,17
2005,LL fishery,Male,17,6,0.01193,17
2006,LL fishery,Male,17,7,0.01157,17
2007,LL fishery,Male,17,7,0.01373,17
2008,LL fishery,Male,17,6,0.01161,17
2009,LL fishery,Male,17,15,0.02918,17
2010,LL fishery,Male,17,10,0.01825,17
2011,LL fishery,Male,17,20,0.03656,17
2012,LL fishery,Male,17,21,0.035,17
2013,LL fishery,Male,17,29,0.04434,17
2014,LL fishery,Male,17,17,0.0303,17
2015,LL fishery,Male,17,26,0.05752,17
2016,LL fishery,Male,17,21,0.04183,17
2017,LL fishery,Male,17,28,0.04746,17
2018,LL fishery,Male,17,18,0.03579,17
2019,LL fishery,Male,17,17,0.03455,17
2002,LL survey,Male,17,3,0.00829,17
2003,LL survey,Male,17,5,0.01253,17
2004,LL survey,Male,17,2,0.00545,17
2005,LL survey,Male,17,5,0.01355,17
2006,LL survey,Male,17,9,0.02821,17
2007,LL survey,Male,17,3,0.00885,17
2008,LL survey,Male,17,3,0.01099,17
2009,LL survey,Male,17,6,0.02372,17
2010,LL survey,Male,17,11,0.0386,17
2011,LL survey,Male,17,14,0.04502,17
2012,LL survey,Male,17,9,0.02821,17
2013,LL survey,Male,17,14,0.04844,17
2014,LL survey,Male,17,10,0.03623,17
2015,LL survey,Male,17,4,0.01961,17
2016,LL survey,Male,17,8,0.03361,17
2017,LL survey,Male,17,7,0.02692,17
2018,LL survey,Male,17,7,0.0307,17
2019,LL survey,Male,17,3,0.01442,17
1997,LL survey,Male,17,12,0.04396,17
1998,LL survey,Male,17,8,0.05063,17
1999,LL survey,Male,17,5,0.02717,17
2000,LL survey,Male,17,1,0.00518,17
2001,LL survey,Male,17,6,0.02182,17
2002,LL fishery,Sex combined,17,64,0.02789,17
2003,LL fishery,Sex combined,17,23,0.0128,17
2004,LL fishery,Sex combined,17,20,0.00864,17
2005,LL fishery,Sex combined,17,25,0.01429,17
2006,LL fishery,Sex combined,17,28,0.01666,17
2007,LL fishery,Sex combined,17,17,0.01136,17
2008,LL fishery,Sex combined,17,21,0.01371,17
2009,LL fishery,Sex combined,17,64,0.04103,17
2010,LL fishery,Sex combined,17,37,0.02421,17
2011,LL fishery,Sex combined,17,68,0.04638,17
2012,LL fishery,Sex combined,17,54,0.03543,17
2013,LL fishery,Sex combined,17,71,0.0542,17
2014,LL fishery,Sex combined,17,57,0.0426,17
2015,LL fishery,Sex combined,17,67,0.0556,17
2016,LL fishery,Sex combined,17,75,0.05259,17
2017,LL fishery,Sex combined,17,58,0.04085,17
2018,LL fishery,Sex combined,17,56,0.04255,17
2019,LL fishery,Sex combined,17,38,0.0293,17
2002,LL survey,Sex combined,17,4,0.00601,17
2003,LL survey,Sex combined,17,12,0.01519,17
2004,LL survey,Sex combined,17,6,0.00772,17
2005,LL survey,Sex combined,17,17,0.0193,17
2006,LL survey,Sex combined,17,15,0.0203,17
2007,LL survey,Sex combined,17,5,0.00644,17
2008,LL survey,Sex combined,17,9,0.01468,17
2009,LL survey,Sex combined,17,15,0.02423,17
2010,LL survey,Sex combined,17,24,0.03967,17
2011,LL survey,Sex combined,17,24,0.0355,17
2012,LL survey,Sex combined,17,17,0.02342,17
2013,LL survey,Sex combined,17,24,0.04364,17
2014,LL survey,Sex combined,17,19,0.03363,17
2015,LL survey,Sex combined,17,16,0.03219,17
2016,LL survey,Sex combined,17,17,0.03058,17
2017,LL survey,Sex combined,17,16,0.02619,17
2018,LL survey,Sex combined,17,13,0.02238,17
2019,LL survey,Sex combined,17,6,0.01237,17
1997,LL survey,Sex combined,17,21,0.03911,17
1998,LL survey,Sex combined,17,16,0.04494,17
1999,LL survey,Sex combined,17,9,0.02647,17
2000,LL survey,Sex combined,17,3,0.00733,17
2001,LL survey,Sex combined,17,11,0.02402,17
2002,LL fishery,Female,18,23,0.01815,18
2003,LL fishery,Female,18,12,0.01166,18
2004,LL fishery,Female,18,14,0.00907,18
2005,LL fishery,Female,18,11,0.00882,18
2006,LL fishery,Female,18,11,0.01022,18
2007,LL fishery,Female,18,9,0.00913,18
2008,LL fishery,Female,18,16,0.01576,18
2009,LL fishery,Female,18,31,0.02964,18
2010,LL fishery,Female,18,32,0.03265,18
2011,LL fishery,Female,18,42,0.0457,18
2012,LL fishery,Female,18,23,0.02489,18
2013,LL fishery,Female,18,14,0.02134,18
2014,LL fishery,Female,18,21,0.02703,18
2015,LL fishery,Female,18,38,0.05046,18
2016,LL fishery,Female,18,39,0.04221,18
2017,LL fishery,Female,18,38,0.04578,18
2018,LL fishery,Female,18,34,0.04182,18
2019,LL fishery,Female,18,40,0.04969,18
2002,LL survey,Female,18,6,0.01974,18
2003,LL survey,Female,18,4,0.01023,18
2004,LL survey,Female,18,3,0.00732,18
2005,LL survey,Female,18,2,0.00391,18
2006,LL survey,Female,18,5,0.0119,18
2007,LL survey,Female,18,3,0.00686,18
2008,LL survey,Female,18,8,0.02353,18
2009,LL survey,Female,18,1,0.00273,18
2010,LL survey,Female,18,11,0.03438,18
2011,LL survey,Female,18,11,0.03014,18
2012,LL survey,Female,18,5,0.01229,18
2013,LL survey,Female,18,7,0.02682,18
2014,LL survey,Female,18,2,0.00692,18
2015,LL survey,Female,18,6,0.02048,18
2016,LL survey,Female,18,7,0.02201,18
2017,LL survey,Female,18,16,0.04558,18
2018,LL survey,Female,18,4,0.01133,18
2019,LL survey,Female,18,5,0.01805,18
1997,LL survey,Female,18,9,0.03409,18
1998,LL survey,Female,18,14,0.07071,18
1999,LL survey,Female,18,2,0.01282,18
2000,LL survey,Female,18,2,0.00926,18
2001,LL survey,Female,18,3,0.01639,18
2002,LL fishery,Male,18,17,0.01654,18
2003,LL fishery,Male,18,9,0.01172,18
2004,LL fishery,Male,18,7,0.00908,18
2005,LL fishery,Male,18,1,0.00199,18
2006,LL fishery,Male,18,11,0.01818,18
2007,LL fishery,Male,18,15,0.02941,18
2008,LL fishery,Male,18,5,0.00967,18
2009,LL fishery,Male,18,18,0.03502,18
2010,LL fishery,Male,18,8,0.0146,18
2011,LL fishery,Male,18,19,0.03473,18
2012,LL fishery,Male,18,15,0.025,18
2013,LL fishery,Male,18,15,0.02294,18
2014,LL fishery,Male,18,20,0.03565,18
2015,LL fishery,Male,18,20,0.04425,18
2016,LL fishery,Male,18,25,0.0498,18
2017,LL fishery,Male,18,30,0.05085,18
2018,LL fishery,Male,18,20,0.03976,18
2019,LL fishery,Male,18,18,0.03659,18
2002,LL survey,Male,18,6,0.01657,18
2003,LL survey,Male,18,4,0.01003,18
2004,LL survey,Male,18,5,0.01362,18
2005,LL survey,Male,18,3,0.00813,18
2006,LL survey,Male,18,4,0.01254,18
2007,LL survey,Male,18,5,0.01475,18
2008,LL survey,Male,18,7,0.02564,18
2009,LL survey,Male,18,1,0.00395,18
2010,LL survey,Male,18,4,0.01404,18
2011,LL survey,Male,18,7,0.02251,18
2012,LL survey,Male,18,1,0.00313,18
2013,LL survey,Male,18,8,0.02768,18
2014,LL survey,Male,18,3,0.01087,18
2015,LL survey,Male,18,5,0.02451,18
2016,LL survey,Male,18,3,0.01261,18
2017,LL survey,Male,18,8,0.03077,18
2018,LL survey,Male,18,4,0.01754,18
2019,LL survey,Male,18,3,0.01442,18
1997,LL survey,Male,18,10,0.03663,18
1998,LL survey,Male,18,8,0.05063,18
1999,LL survey,Male,18,6,0.03261,18
2000,LL survey,Male,18,1,0.00518,18
2001,LL survey,Male,18,9,0.03273,18
2002,LL fishery,Sex combined,18,40,0.01743,18
2003,LL fishery,Sex combined,18,21,0.01169,18
2004,LL fishery,Sex combined,18,21,0.00907,18
2005,LL fishery,Sex combined,18,12,0.00686,18
2006,LL fishery,Sex combined,18,22,0.01309,18
2007,LL fishery,Sex combined,18,24,0.01604,18
2008,LL fishery,Sex combined,18,21,0.01371,18
2009,LL fishery,Sex combined,18,49,0.03141,18
2010,LL fishery,Sex combined,18,40,0.02618,18
2011,LL fishery,Sex combined,18,61,0.04161,18
2012,LL fishery,Sex combined,18,38,0.02493,18
2013,LL fishery,Sex combined,18,29,0.02214,18
2014,LL fishery,Sex combined,18,41,0.03064,18
2015,LL fishery,Sex combined,18,58,0.04813,18
2016,LL fishery,Sex combined,18,64,0.04488,18
2017,LL fishery,Sex combined,18,68,0.04789,18
2018,LL fishery,Sex combined,18,54,0.04103,18
2019,LL fishery,Sex combined,18,58,0.04472,18
2002,LL survey,Sex combined,18,12,0.01802,18
2003,LL survey,Sex combined,18,8,0.01013,18
2004,LL survey,Sex combined,18,8,0.0103,18
2005,LL survey,Sex combined,18,5,0.00568,18
2006,LL survey,Sex combined,18,9,0.01218,18
2007,LL survey,Sex combined,18,8,0.01031,18
2008,LL survey,Sex combined,18,15,0.02447,18
2009,LL survey,Sex combined,18,2,0.00323,18
2010,LL survey,Sex combined,18,15,0.02479,18
2011,LL survey,Sex combined,18,18,0.02663,18
2012,LL survey,Sex combined,18,6,0.00826,18
2013,LL survey,Sex combined,18,15,0.02727,18
2014,LL survey,Sex combined,18,5,0.00885,18
2015,LL survey,Sex combined,18,11,0.02213,18
2016,LL survey,Sex combined,18,10,0.01799,18
2017,LL survey,Sex combined,18,24,0.03928,18
2018,LL survey,Sex combined,18,8,0.01377,18
2019,LL survey,Sex combined,18,8,0.01649,18
1997,LL survey,Sex combined,18,19,0.03538,18
1998,LL survey,Sex combined,18,22,0.0618,18
1999,LL survey,Sex combined,18,8,0.02353,18
2000,LL survey,Sex combined,18,3,0.00733,18
2001,LL survey,Sex combined,18,12,0.0262,18
2002,LL fishery,Female,19,24,0.01894,19
2003,LL fishery,Female,19,16,0.01555,19
2004,LL fishery,Female,19,12,0.00777,19
2005,LL fishery,Female,19,19,0.01524,19
2006,LL fishery,Female,19,13,0.01208,19
2007,LL fishery,Female,19,15,0.01521,19
2008,LL fishery,Female,19,11,0.01084,19
2009,LL fishery,Female,19,26,0.02486,19
2010,LL fishery,Female,19,13,0.01327,19
2011,LL fishery,Female,19,33,0.03591,19
2012,LL fishery,Female,19,22,0.02381,19
2013,LL fishery,Female,19,15,0.02287,19
2014,LL fishery,Female,19,30,0.03861,19
2015,LL fishery,Female,19,24,0.03187,19
2016,LL fishery,Female,19,41,0.04437,19
2017,LL fishery,Female,19,40,0.04819,19
2018,LL fishery,Female,19,54,0.06642,19
2019,LL fishery,Female,19,26,0.0323,19
2002,LL survey,Female,19,8,0.02632,19
2003,LL survey,Female,19,2,0.00512,19
2004,LL survey,Female,19,2,0.00488,19
2005,LL survey,Female,19,5,0.00977,19
2006,LL survey,Female,19,8,0.01905,19
2007,LL survey,Female,19,3,0.00686,19
2008,LL survey,Female,19,2,0.00588,19
2009,LL survey,Female,19,7,0.01913,19
2010,LL survey,Female,19,4,0.0125,19
2011,LL survey,Female,19,3,0.00822,19
2012,LL survey,Female,19,7,0.0172,19
2013,LL survey,Female,19,4,0.01533,19
2014,LL survey,Female,19,6,0.02076,19
2015,LL survey,Female,19,7,0.02389,19
2016,LL survey,Female,19,3,0.00943,19
2017,LL survey,Female,19,6,0.01709,19
2018,LL survey,Female,19,6,0.017,19
2019,LL survey,Female,19,2,0.00722,19
1997,LL survey,Female,19,6,0.02273,19
1998,LL survey,Female,19,10,0.05051,19
1999,LL survey,Female,19,5,0.03205,19
2000,LL survey,Female,19,3,0.01389,19
2001,LL survey,Female,19,7,0.03825,19
2002,LL fishery,Male,19,17,0.01654,19
2003,LL fishery,Male,19,9,0.01172,19
2004,LL fishery,Male,19,15,0.01946,19
2005,LL fishery,Male,19,6,0.01193,19
2006,LL fishery,Male,19,14,0.02314,19
2007,LL fishery,Male,19,10,0.01961,19
2008,LL fishery,Male,19,7,0.01354,19
2009,LL fishery,Male,19,12,0.02335,19
2010,LL fishery,Male,19,6,0.01095,19
2011,LL fishery,Male,19,19,0.03473,19
2012,LL fishery,Male,19,11,0.01833,19
2013,LL fishery,Male,19,14,0.02141,19
2014,LL fishery,Male,19,12,0.02139,19
2015,LL fishery,Male,19,12,0.02655,19
2016,LL fishery,Male,19,15,0.02988,19
2017,LL fishery,Male,19,30,0.05085,19
2018,LL fishery,Male,19,21,0.04175,19
2019,LL fishery,Male,19,20,0.04065,19
2002,LL survey,Male,19,7,0.01934,19
2003,LL survey,Male,19,3,0.00752,19
2004,LL survey,Male,19,4,0.0109,19
2005,LL survey,Male,19,3,0.00813,19
2006,LL survey,Male,19,5,0.01567,19
2007,LL survey,Male,19,3,0.00885,19
2008,LL survey,Male,19,5,0.01832,19
2009,LL survey,Male,19,5,0.01976,19
2010,LL survey,Male,19,9,0.03158,19
2011,LL survey,Male,19,4,0.01286,19
2012,LL survey,Male,19,8,0.02508,19
2013,LL survey,Male,19,0,0,19
2014,LL survey,Male,19,6,0.02174,19
2015,LL survey,Male,19,1,0.0049,19
2016,LL survey,Male,19,7,0.02941,19
2017,LL survey,Male,19,6,0.02308,19
2018,LL survey,Male,19,4,0.01754,19
2019,LL survey,Male,19,4,0.01923,19
1997,LL survey,Male,19,15,0.05495,19
1998,LL survey,Male,19,5,0.03165,19
1999,LL survey,Male,19,4,0.02174,19
2000,LL survey,Male,19,2,0.01036,19
2001,LL survey,Male,19,12,0.04364,19
2002,LL fishery,Sex combined,19,41,0.01786,19
2003,LL fishery,Sex combined,19,25,0.01391,19
2004,LL fishery,Sex combined,19,27,0.01166,19
2005,LL fishery,Sex combined,19,25,0.01429,19
2006,LL fishery,Sex combined,19,27,0.01606,19
2007,LL fishery,Sex combined,19,25,0.01671,19
2008,LL fishery,Sex combined,19,18,0.01175,19
2009,LL fishery,Sex combined,19,38,0.02436,19
2010,LL fishery,Sex combined,19,19,0.01243,19
2011,LL fishery,Sex combined,19,52,0.03547,19
2012,LL fishery,Sex combined,19,33,0.02165,19
2013,LL fishery,Sex combined,19,29,0.02214,19
2014,LL fishery,Sex combined,19,42,0.03139,19
2015,LL fishery,Sex combined,19,36,0.02988,19
2016,LL fishery,Sex combined,19,56,0.03927,19
2017,LL fishery,Sex combined,19,70,0.0493,19
2018,LL fishery,Sex combined,19,75,0.05699,19
2019,LL fishery,Sex combined,19,46,0.03547,19
2002,LL survey,Sex combined,19,15,0.02252,19
2003,LL survey,Sex combined,19,5,0.00633,19
2004,LL survey,Sex combined,19,6,0.00772,19
2005,LL survey,Sex combined,19,8,0.00908,19
2006,LL survey,Sex combined,19,13,0.01759,19
2007,LL survey,Sex combined,19,6,0.00773,19
2008,LL survey,Sex combined,19,7,0.01142,19
2009,LL survey,Sex combined,19,12,0.01939,19
2010,LL survey,Sex combined,19,13,0.02149,19
2011,LL survey,Sex combined,19,7,0.01036,19
2012,LL survey,Sex combined,19,15,0.02066,19
2013,LL survey,Sex combined,19,4,0.00727,19
2014,LL survey,Sex combined,19,12,0.02124,19
2015,LL survey,Sex combined,19,8,0.0161,19
2016,LL survey,Sex combined,19,10,0.01799,19
2017,LL survey,Sex combined,19,12,0.01964,19
2018,LL survey,Sex combined,19,10,0.01721,19
2019,LL survey,Sex combined,19,6,0.01237,19
1997,LL survey,Sex combined,19,21,0.03911,19
1998,LL survey,Sex combined,19,15,0.04213,19
1999,LL survey,Sex combined,19,9,0.02647,19
2000,LL survey,Sex combined,19,5,0.01222,19
2001,LL survey,Sex combined,19,19,0.04148,19
2002,LL fishery,Female,20,19,0.015,20
2003,LL fishery,Female,20,13,0.01263,20
2004,LL fishery,Female,20,19,0.01231,20
2005,LL fishery,Female,20,11,0.00882,20
2006,LL fishery,Female,20,13,0.01208,20
2007,LL fishery,Female,20,5,0.00507,20
2008,LL fishery,Female,20,8,0.00788,20
2009,LL fishery,Female,20,26,0.02486,20
2010,LL fishery,Female,20,10,0.0102,20
2011,LL fishery,Female,20,23,0.02503,20
2012,LL fishery,Female,20,15,0.01623,20
2013,LL fishery,Female,20,16,0.02439,20
2014,LL fishery,Female,20,9,0.01158,20
2015,LL fishery,Female,20,24,0.03187,20
2016,LL fishery,Female,20,35,0.03788,20
2017,LL fishery,Female,20,37,0.04458,20
2018,LL fishery,Female,20,41,0.05043,20
2019,LL fishery,Female,20,35,0.04348,20
2002,LL survey,Female,20,2,0.00658,20
2003,LL survey,Female,20,8,0.02046,20
2004,LL survey,Female,20,3,0.00732,20
2005,LL survey,Female,20,5,0.00977,20
2006,LL survey,Female,20,5,0.0119,20
2007,LL survey,Female,20,5,0.01144,20
2008,LL survey,Female,20,5,0.01471,20
2009,LL survey,Female,20,2,0.00546,20
2010,LL survey,Female,20,4,0.0125,20
2011,LL survey,Female,20,4,0.01096,20
2012,LL survey,Female,20,4,0.00983,20
2013,LL survey,Female,20,3,0.01149,20
2014,LL survey,Female,20,5,0.0173,20
2015,LL survey,Female,20,7,0.02389,20
2016,LL survey,Female,20,8,0.02516,20
2017,LL survey,Female,20,6,0.01709,20
2018,LL survey,Female,20,7,0.01983,20
2019,LL survey,Female,20,4,0.01444,20
1997,LL survey,Female,20,21,0.07955,20
1998,LL survey,Female,20,4,0.0202,20
1999,LL survey,Female,20,5,0.03205,20
2000,LL survey,Female,20,3,0.01389,20
2001,LL survey,Female,20,5,0.02732,20
2002,LL fishery,Male,20,16,0.01556,20
2003,LL fishery,Male,20,19,0.02474,20
2004,LL fishery,Male,20,5,0.00649,20
2005,LL fishery,Male,20,7,0.01392,20
2006,LL fishery,Male,20,10,0.01653,20
2007,LL fishery,Male,20,7,0.01373,20
2008,LL fishery,Male,20,5,0.00967,20
2009,LL fishery,Male,20,7,0.01362,20
2010,LL fishery,Male,20,7,0.01277,20
2011,LL fishery,Male,20,16,0.02925,20
2012,LL fishery,Male,20,7,0.01167,20
2013,LL fishery,Male,20,16,0.02446,20
2014,LL fishery,Male,20,7,0.01248,20
2015,LL fishery,Male,20,22,0.04867,20
2016,LL fishery,Male,20,16,0.03187,20
2017,LL fishery,Male,20,29,0.04915,20
2018,LL fishery,Male,20,17,0.0338,20
2019,LL fishery,Male,20,22,0.04472,20
2002,LL survey,Male,20,6,0.01657,20
2003,LL survey,Male,20,8,0.02005,20
2004,LL survey,Male,20,4,0.0109,20
2005,LL survey,Male,20,3,0.00813,20
2006,LL survey,Male,20,4,0.01254,20
2007,LL survey,Male,20,4,0.0118,20
2008,LL survey,Male,20,3,0.01099,20
2009,LL survey,Male,20,4,0.01581,20
2010,LL survey,Male,20,6,0.02105,20
2011,LL survey,Male,20,3,0.00965,20
2012,LL survey,Male,20,6,0.01881,20
2013,LL survey,Male,20,7,0.02422,20
2014,LL survey,Male,20,5,0.01812,20
2015,LL survey,Male,20,2,0.0098,20
2016,LL survey,Male,20,4,0.01681,20
2017,LL survey,Male,20,3,0.01154,20
2018,LL survey,Male,20,8,0.03509,20
2019,LL survey,Male,20,2,0.00962,20
1997,LL survey,Male,20,22,0.08059,20
1998,LL survey,Male,20,6,0.03797,20
1999,LL survey,Male,20,9,0.04891,20
2000,LL survey,Male,20,3,0.01554,20
2001,LL survey,Male,20,8,0.02909,20
2002,LL fishery,Sex combined,20,35,0.01525,20
2003,LL fishery,Sex combined,20,32,0.01781,20
2004,LL fishery,Sex combined,20,24,0.01037,20
2005,LL fishery,Sex combined,20,18,0.01029,20
2006,LL fishery,Sex combined,20,23,0.01368,20
2007,LL fishery,Sex combined,20,12,0.00802,20
2008,LL fishery,Sex combined,20,13,0.00849,20
2009,LL fishery,Sex combined,20,33,0.02115,20
2010,LL fishery,Sex combined,20,17,0.01113,20
2011,LL fishery,Sex combined,20,39,0.0266,20
2012,LL fishery,Sex combined,20,22,0.01444,20
2013,LL fishery,Sex combined,20,32,0.02443,20
2014,LL fishery,Sex combined,20,16,0.01196,20
2015,LL fishery,Sex combined,20,46,0.03817,20
2016,LL fishery,Sex combined,20,51,0.03576,20
2017,LL fishery,Sex combined,20,66,0.04648,20
2018,LL fishery,Sex combined,20,58,0.04407,20
2019,LL fishery,Sex combined,20,57,0.04395,20
2002,LL survey,Sex combined,20,8,0.01201,20
2003,LL survey,Sex combined,20,16,0.02025,20
2004,LL survey,Sex combined,20,7,0.00901,20
2005,LL survey,Sex combined,20,8,0.00908,20
2006,LL survey,Sex combined,20,9,0.01218,20
2007,LL survey,Sex combined,20,9,0.0116,20
2008,LL survey,Sex combined,20,8,0.01305,20
2009,LL survey,Sex combined,20,6,0.00969,20
2010,LL survey,Sex combined,20,10,0.01653,20
2011,LL survey,Sex combined,20,7,0.01036,20
2012,LL survey,Sex combined,20,10,0.01377,20
2013,LL survey,Sex combined,20,10,0.01818,20
2014,LL survey,Sex combined,20,10,0.0177,20
2015,LL survey,Sex combined,20,9,0.01811,20
2016,LL survey,Sex combined,20,12,0.02158,20
2017,LL survey,Sex combined,20,9,0.01473,20
2018,LL survey,Sex combined,20,15,0.02582,20
2019,LL survey,Sex combined,20,6,0.01237,20
1997,LL survey,Sex combined,20,43,0.08007,20
1998,LL survey,Sex combined,20,10,0.02809,20
